forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
5/28/2016 12:00:00 AM,6/1/2016 12:00:00 AM,Mid Atlantic - Dominion,13412,5833,6289,1290
5/28/2016 12:00:00 AM,6/1/2016 12:00:00 AM,PJM RTO,22571,11568,9540,1463
5/28/2016 12:00:00 AM,6/1/2016 12:00:00 AM,Western,9159,5735,3251,173
5/28/2016 12:00:00 AM,6/2/2016 12:00:00 AM,Mid Atlantic - Dominion,12691,5784,5738,1169
5/28/2016 12:00:00 AM,6/2/2016 12:00:00 AM,PJM RTO,21136,11103,8704,1329
5/28/2016 12:00:00 AM,6/2/2016 12:00:00 AM,Western,8445,5319,2966,160
5/28/2016 12:00:00 AM,6/3/2016 12:00:00 AM,Mid Atlantic - Dominion,12151,5430,5552,1169
5/28/2016 12:00:00 AM,6/3/2016 12:00:00 AM,PJM RTO,20276,10329,8668,1279
5/28/2016 12:00:00 AM,6/3/2016 12:00:00 AM,Western,8125,4899,3116,110
5/27/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Mid Atlantic - Dominion,18322,9209,4504,4609
5/27/2016 12:00:00 AM,5/27/2016 12:00:00 AM,PJM RTO,39324,17355,11386,10583
5/27/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Western,21002,8146,6882,5974
5/27/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Mid Atlantic - Dominion,14838,7521,5242,2075
5/27/2016 12:00:00 AM,5/28/2016 12:00:00 AM,PJM RTO,32318,14107,12619,5592
5/27/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Western,17480,6586,7377,3517
5/27/2016 12:00:00 AM,5/29/2016 12:00:00 AM,Mid Atlantic - Dominion,14045,7244,5260,1541
5/27/2016 12:00:00 AM,5/29/2016 12:00:00 AM,PJM RTO,29867,13830,12630,3407
5/27/2016 12:00:00 AM,5/29/2016 12:00:00 AM,Western,15822,6586,7370,1866
5/27/2016 12:00:00 AM,5/30/2016 12:00:00 AM,Mid Atlantic - Dominion,12351,6396,4414,1541
5/27/2016 12:00:00 AM,5/30/2016 12:00:00 AM,PJM RTO,24478,12822,8887,2769
5/27/2016 12:00:00 AM,5/30/2016 12:00:00 AM,Western,12127,6426,4473,1228
5/27/2016 12:00:00 AM,5/31/2016 12:00:00 AM,Mid Atlantic - Dominion,12859,6238,5082,1539
5/27/2016 12:00:00 AM,5/31/2016 12:00:00 AM,PJM RTO,23863,12183,9136,2544
5/27/2016 12:00:00 AM,5/31/2016 12:00:00 AM,Western,11004,5945,4054,1005
5/27/2016 12:00:00 AM,6/1/2016 12:00:00 AM,Mid Atlantic - Dominion,12518,5817,5170,1531
5/27/2016 12:00:00 AM,6/1/2016 12:00:00 AM,PJM RTO,22302,12062,8364,1876
5/27/2016 12:00:00 AM,6/1/2016 12:00:00 AM,Western,9784,6245,3194,345
5/27/2016 12:00:00 AM,6/2/2016 12:00:00 AM,Mid Atlantic - Dominion,11360,5768,4061,1531
5/27/2016 12:00:00 AM,6/2/2016 12:00:00 AM,PJM RTO,19856,11597,6383,1876
5/27/2016 12:00:00 AM,6/2/2016 12:00:00 AM,Western,8496,5829,2322,345
5/26/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Mid Atlantic - Dominion,18278,10132,5017,3129
5/26/2016 12:00:00 AM,5/26/2016 12:00:00 AM,PJM RTO,39160,18579,10568,10013
5/26/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Western,20882,8447,5551,6884
5/26/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Mid Atlantic - Dominion,14210,9599,3135,1476
5/26/2016 12:00:00 AM,5/27/2016 12:00:00 AM,PJM RTO,33806,16370,9198,8238
5/26/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Western,19596,6771,6063,6762
5/26/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Mid Atlantic - Dominion,14013,7862,3751,2400
5/26/2016 12:00:00 AM,5/28/2016 12:00:00 AM,PJM RTO,28939,14276,9356,5307
5/26/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Western,14926,6414,5605,2907
5/26/2016 12:00:00 AM,5/29/2016 12:00:00 AM,Mid Atlantic - Dominion,12813,7585,3759,1469
5/26/2016 12:00:00 AM,5/29/2016 12:00:00 AM,PJM RTO,26762,13883,9907,2972
5/26/2016 12:00:00 AM,5/29/2016 12:00:00 AM,Western,13949,6298,6148,1503
5/26/2016 12:00:00 AM,5/30/2016 12:00:00 AM,Mid Atlantic - Dominion,10847,6126,3252,1469
5/26/2016 12:00:00 AM,5/30/2016 12:00:00 AM,PJM RTO,22333,12264,7733,2336
5/26/2016 12:00:00 AM,5/30/2016 12:00:00 AM,Western,11486,6138,4481,867
5/26/2016 12:00:00 AM,5/31/2016 12:00:00 AM,Mid Atlantic - Dominion,10588,5723,3398,1467
5/26/2016 12:00:00 AM,5/31/2016 12:00:00 AM,PJM RTO,21093,11380,7404,2309
5/26/2016 12:00:00 AM,5/31/2016 12:00:00 AM,Western,10505,5657,4006,842
5/26/2016 12:00:00 AM,6/1/2016 12:00:00 AM,Mid Atlantic - Dominion,11325,5302,4564,1459
5/26/2016 12:00:00 AM,6/1/2016 12:00:00 AM,PJM RTO,20190,11259,7288,1643
5/26/2016 12:00:00 AM,6/1/2016 12:00:00 AM,Western,8865,5957,2724,184
5/25/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Mid Atlantic - Dominion,20803,11429,5447,3927
5/25/2016 12:00:00 AM,5/25/2016 12:00:00 AM,PJM RTO,43718,20286,10524,12908
5/25/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Western,22915,8857,5077,8981
5/25/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Mid Atlantic - Dominion,16787,10633,5218,936
5/25/2016 12:00:00 AM,5/26/2016 12:00:00 AM,PJM RTO,35791,17962,10351,7478
5/25/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Western,19004,7329,5133,6542
5/25/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Mid Atlantic - Dominion,13747,9487,3330,930
5/25/2016 12:00:00 AM,5/27/2016 12:00:00 AM,PJM RTO,32345,16365,9098,6882
5/25/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Western,18598,6878,5768,5952
5/25/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Mid Atlantic - Dominion,12495,7750,3815,930
5/25/2016 12:00:00 AM,5/28/2016 12:00:00 AM,PJM RTO,27693,14421,9248,4024
5/25/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Western,15198,6671,5433,3094
5/25/2016 12:00:00 AM,5/29/2016 12:00:00 AM,Mid Atlantic - Dominion,12133,7473,3730,930
5/25/2016 12:00:00 AM,5/29/2016 12:00:00 AM,PJM RTO,25242,14028,9084,2130
5/25/2016 12:00:00 AM,5/29/2016 12:00:00 AM,Western,13109,6555,5354,1200
5/25/2016 12:00:00 AM,5/30/2016 12:00:00 AM,Mid Atlantic - Dominion,10276,6123,3223,930
5/25/2016 12:00:00 AM,5/30/2016 12:00:00 AM,PJM RTO,21509,11880,7537,2092
5/25/2016 12:00:00 AM,5/30/2016 12:00:00 AM,Western,11233,5757,4314,1162
5/25/2016 12:00:00 AM,5/31/2016 12:00:00 AM,Mid Atlantic - Dominion,9605,5720,2957,928
5/25/2016 12:00:00 AM,5/31/2016 12:00:00 AM,PJM RTO,19570,10739,6766,2065
5/25/2016 12:00:00 AM,5/31/2016 12:00:00 AM,Western,9965,5019,3809,1137
5/24/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Mid Atlantic - Dominion,22479,12960,6113,3406
5/24/2016 12:00:00 AM,5/24/2016 12:00:00 AM,PJM RTO,43718,22214,10105,11399
5/24/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Western,21239,9254,3992,7993
5/24/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Mid Atlantic - Dominion,17935,10891,5999,1045
5/24/2016 12:00:00 AM,5/25/2016 12:00:00 AM,PJM RTO,37242,18688,11624,6930
5/24/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Western,19307,7797,5625,5885
5/24/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Mid Atlantic - Dominion,17444,10291,6131,1022
5/24/2016 12:00:00 AM,5/26/2016 12:00:00 AM,PJM RTO,33885,17620,11543,4722
5/24/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Western,16441,7329,5412,3700
5/24/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Mid Atlantic - Dominion,14852,9648,4188,1016
5/24/2016 12:00:00 AM,5/27/2016 12:00:00 AM,PJM RTO,30997,16676,9605,4716
5/24/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Western,16145,7028,5417,3700
5/24/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Mid Atlantic - Dominion,12918,7911,3991,1016
5/24/2016 12:00:00 AM,5/28/2016 12:00:00 AM,PJM RTO,28627,14582,9338,4707
5/24/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Western,15709,6671,5347,3691
5/24/2016 12:00:00 AM,5/29/2016 12:00:00 AM,Mid Atlantic - Dominion,11888,7634,3238,1016
5/24/2016 12:00:00 AM,5/29/2016 12:00:00 AM,PJM RTO,25204,14189,8202,2813
5/24/2016 12:00:00 AM,5/29/2016 12:00:00 AM,Western,13316,6555,4964,1797
5/24/2016 12:00:00 AM,5/30/2016 12:00:00 AM,Mid Atlantic - Dominion,10186,6172,2998,1016
5/24/2016 12:00:00 AM,5/30/2016 12:00:00 AM,PJM RTO,21514,11929,6808,2777
5/24/2016 12:00:00 AM,5/30/2016 12:00:00 AM,Western,11328,5757,3810,1761
5/23/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Mid Atlantic - Dominion,23426,14333,7369,1724
5/23/2016 12:00:00 AM,5/23/2016 12:00:00 AM,PJM RTO,42065,23984,11691,6390
5/23/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Western,18639,9651,4322,4666
5/23/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Mid Atlantic - Dominion,19755,12644,5698,1413
5/23/2016 12:00:00 AM,5/24/2016 12:00:00 AM,PJM RTO,35622,21181,9093,5348
5/23/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Western,15867,8537,3395,3935
5/23/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Mid Atlantic - Dominion,16761,10608,4921,1232
5/23/2016 12:00:00 AM,5/25/2016 12:00:00 AM,PJM RTO,31701,18122,8439,5140
5/23/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Western,14940,7514,3518,3908
5/23/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Mid Atlantic - Dominion,17029,10311,5486,1232
5/23/2016 12:00:00 AM,5/26/2016 12:00:00 AM,PJM RTO,30556,17524,8682,4350
5/23/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Western,13527,7213,3196,3118
5/23/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Mid Atlantic - Dominion,14260,9668,3366,1226
5/23/2016 12:00:00 AM,5/27/2016 12:00:00 AM,PJM RTO,27499,16580,6575,4344
5/23/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Western,13239,6912,3209,3118
5/23/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Mid Atlantic - Dominion,12195,7898,3071,1226
5/23/2016 12:00:00 AM,5/28/2016 12:00:00 AM,PJM RTO,24774,13684,6755,4335
5/23/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Western,12579,5786,3684,3109
5/23/2016 12:00:00 AM,5/29/2016 12:00:00 AM,Mid Atlantic - Dominion,11882,7621,3035,1226
5/23/2016 12:00:00 AM,5/29/2016 12:00:00 AM,PJM RTO,22777,13407,6329,3041
5/23/2016 12:00:00 AM,5/29/2016 12:00:00 AM,Western,10895,5786,3294,1815
5/22/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Mid Atlantic - Dominion,25634,13940,10160,1534
5/22/2016 12:00:00 AM,5/22/2016 12:00:00 AM,PJM RTO,47914,25104,17162,5648
5/22/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Western,22280,11164,7002,4114
5/22/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Mid Atlantic - Dominion,22620,13839,7534,1247
5/22/2016 12:00:00 AM,5/23/2016 12:00:00 AM,PJM RTO,40885,23065,12766,5054
5/22/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Western,18265,9226,5232,3807
5/22/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Mid Atlantic - Dominion,19887,12764,5711,1412
5/22/2016 12:00:00 AM,5/24/2016 12:00:00 AM,PJM RTO,34901,21301,9043,4557
5/22/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Western,15014,8537,3332,3145
5/22/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Mid Atlantic - Dominion,16454,10365,4842,1247
5/22/2016 12:00:00 AM,5/25/2016 12:00:00 AM,PJM RTO,30566,17879,8322,4365
5/22/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Western,14112,7514,3480,3118
5/22/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Mid Atlantic - Dominion,16602,9948,5407,1247
5/22/2016 12:00:00 AM,5/26/2016 12:00:00 AM,PJM RTO,30091,17161,8565,4365
5/22/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Western,13489,7213,3158,3118
5/22/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Mid Atlantic - Dominion,13820,9305,3274,1241
5/22/2016 12:00:00 AM,5/27/2016 12:00:00 AM,PJM RTO,25691,16217,6445,3029
5/22/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Western,11871,6912,3171,1788
5/22/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Mid Atlantic - Dominion,11704,7535,2979,1190
5/22/2016 12:00:00 AM,5/28/2016 12:00:00 AM,PJM RTO,22940,13321,6650,2969
5/22/2016 12:00:00 AM,5/28/2016 12:00:00 AM,Western,11236,5786,3671,1779
5/21/2016 12:00:00 AM,5/21/2016 12:00:00 AM,Mid Atlantic - Dominion,27562,15084,11330,1148
5/21/2016 12:00:00 AM,5/21/2016 12:00:00 AM,PJM RTO,52775,27150,20556,5069
5/21/2016 12:00:00 AM,5/21/2016 12:00:00 AM,Western,25213,12066,9226,3921
5/21/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Mid Atlantic - Dominion,25248,13980,10414,854
5/21/2016 12:00:00 AM,5/22/2016 12:00:00 AM,PJM RTO,49082,25216,18919,4947
5/21/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Western,23834,11236,8505,4093
5/21/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Mid Atlantic - Dominion,22586,13753,8251,582
5/21/2016 12:00:00 AM,5/23/2016 12:00:00 AM,PJM RTO,40906,23071,13467,4368
5/21/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Western,18320,9318,5216,3786
5/21/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Mid Atlantic - Dominion,19214,12678,5789,747
5/21/2016 12:00:00 AM,5/24/2016 12:00:00 AM,PJM RTO,34319,21307,9135,3877
5/21/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Western,15105,8629,3346,3130
5/21/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Mid Atlantic - Dominion,15701,10279,4840,582
5/21/2016 12:00:00 AM,5/25/2016 12:00:00 AM,PJM RTO,29754,17885,8184,3685
5/21/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Western,14053,7606,3344,3103
5/21/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Mid Atlantic - Dominion,15935,9948,5405,582
5/21/2016 12:00:00 AM,5/26/2016 12:00:00 AM,PJM RTO,29365,17253,8427,3685
5/21/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Western,13430,7305,3022,3103
5/21/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Mid Atlantic - Dominion,13153,9305,3272,576
5/21/2016 12:00:00 AM,5/27/2016 12:00:00 AM,PJM RTO,24873,16217,6307,2349
5/21/2016 12:00:00 AM,5/27/2016 12:00:00 AM,Western,11720,6912,3035,1773
5/20/2016 12:00:00 AM,5/20/2016 12:00:00 AM,Mid Atlantic - Dominion,22800,15722,6004,1074
5/20/2016 12:00:00 AM,5/20/2016 12:00:00 AM,PJM RTO,48647,28300,14882,5465
5/20/2016 12:00:00 AM,5/20/2016 12:00:00 AM,Western,25847,12578,8878,4391
5/20/2016 12:00:00 AM,5/21/2016 12:00:00 AM,Mid Atlantic - Dominion,25634,14592,10185,857
5/20/2016 12:00:00 AM,5/21/2016 12:00:00 AM,PJM RTO,49849,27019,19399,3431
5/20/2016 12:00:00 AM,5/21/2016 12:00:00 AM,Western,24215,12427,9214,2574
5/20/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Mid Atlantic - Dominion,24647,14293,9497,857
5/20/2016 12:00:00 AM,5/22/2016 12:00:00 AM,PJM RTO,47692,25890,18131,3671
5/20/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Western,23045,11597,8634,2814
5/20/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Mid Atlantic - Dominion,20987,13217,7185,585
5/20/2016 12:00:00 AM,5/23/2016 12:00:00 AM,PJM RTO,38314,22419,13380,2515
5/20/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Western,17327,9202,6195,1930
5/20/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Mid Atlantic - Dominion,15044,10626,3668,750
5/20/2016 12:00:00 AM,5/24/2016 12:00:00 AM,PJM RTO,29455,19544,7231,2680
5/20/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Western,14411,8918,3563,1930
5/20/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Mid Atlantic - Dominion,13238,9743,2910,585
5/20/2016 12:00:00 AM,5/25/2016 12:00:00 AM,PJM RTO,25200,17754,4958,2488
5/20/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Western,11962,8011,2048,1903
5/20/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Mid Atlantic - Dominion,13911,9412,3914,585
5/20/2016 12:00:00 AM,5/26/2016 12:00:00 AM,PJM RTO,25322,17122,5712,2488
5/20/2016 12:00:00 AM,5/26/2016 12:00:00 AM,Western,11411,7710,1798,1903
5/19/2016 12:00:00 AM,5/19/2016 12:00:00 AM,Mid Atlantic - Dominion,22574,15872,5631,1071
5/19/2016 12:00:00 AM,5/19/2016 12:00:00 AM,PJM RTO,47938,29817,14430,3691
5/19/2016 12:00:00 AM,5/19/2016 12:00:00 AM,Western,25364,13945,8799,2620
5/19/2016 12:00:00 AM,5/20/2016 12:00:00 AM,Mid Atlantic - Dominion,22439,15261,6541,637
5/19/2016 12:00:00 AM,5/20/2016 12:00:00 AM,PJM RTO,45827,28406,14164,3257
5/19/2016 12:00:00 AM,5/20/2016 12:00:00 AM,Western,23388,13145,7623,2620
5/19/2016 12:00:00 AM,5/21/2016 12:00:00 AM,Mid Atlantic - Dominion,23470,14131,8716,623
5/19/2016 12:00:00 AM,5/21/2016 12:00:00 AM,PJM RTO,44465,26268,15607,2590
5/19/2016 12:00:00 AM,5/21/2016 12:00:00 AM,Western,20995,12137,6891,1967
5/19/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Mid Atlantic - Dominion,21909,13790,7496,623
5/19/2016 12:00:00 AM,5/22/2016 12:00:00 AM,PJM RTO,41196,25927,12681,2588
5/19/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Western,19287,12137,5185,1965
5/19/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Mid Atlantic - Dominion,19333,11980,6741,612
5/19/2016 12:00:00 AM,5/23/2016 12:00:00 AM,PJM RTO,35539,21630,11381,2528
5/19/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Western,16206,9650,4640,1916
5/19/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Mid Atlantic - Dominion,14205,10446,2982,777
5/19/2016 12:00:00 AM,5/24/2016 12:00:00 AM,PJM RTO,29065,19812,6560,2693
5/19/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Western,14860,9366,3578,1916
5/19/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Mid Atlantic - Dominion,12698,9563,2526,609
5/19/2016 12:00:00 AM,5/25/2016 12:00:00 AM,PJM RTO,25035,18022,4515,2498
5/19/2016 12:00:00 AM,5/25/2016 12:00:00 AM,Western,12337,8459,1989,1889
5/18/2016 12:00:00 AM,5/18/2016 12:00:00 AM,Mid Atlantic - Dominion,22382,15870,5354,1158
5/18/2016 12:00:00 AM,5/18/2016 12:00:00 AM,PJM RTO,46315,29963,12269,4083
5/18/2016 12:00:00 AM,5/18/2016 12:00:00 AM,Western,23933,14093,6915,2925
5/18/2016 12:00:00 AM,5/19/2016 12:00:00 AM,Mid Atlantic - Dominion,22502,15031,6617,854
5/18/2016 12:00:00 AM,5/19/2016 12:00:00 AM,PJM RTO,46747,28146,15133,3468
5/18/2016 12:00:00 AM,5/19/2016 12:00:00 AM,Western,24245,13115,8516,2614
5/18/2016 12:00:00 AM,5/20/2016 12:00:00 AM,Mid Atlantic - Dominion,20940,14420,5713,807
5/18/2016 12:00:00 AM,5/20/2016 12:00:00 AM,PJM RTO,42874,27335,12118,3421
5/18/2016 12:00:00 AM,5/20/2016 12:00:00 AM,Western,21934,12915,6405,2614
5/18/2016 12:00:00 AM,5/21/2016 12:00:00 AM,Mid Atlantic - Dominion,17657,13194,3670,793
5/18/2016 12:00:00 AM,5/21/2016 12:00:00 AM,PJM RTO,38585,25101,10709,2775
5/18/2016 12:00:00 AM,5/21/2016 12:00:00 AM,Western,20928,11907,7039,1982
5/18/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Mid Atlantic - Dominion,16255,12853,2609,793
5/18/2016 12:00:00 AM,5/22/2016 12:00:00 AM,PJM RTO,35449,24760,7914,2775
5/18/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Western,19194,11907,5305,1982
5/18/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Mid Atlantic - Dominion,14812,11892,2138,782
5/18/2016 12:00:00 AM,5/23/2016 12:00:00 AM,PJM RTO,28882,21312,4850,2720
5/18/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Western,14070,9420,2712,1938
5/18/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Mid Atlantic - Dominion,12794,10358,1489,947
5/18/2016 12:00:00 AM,5/24/2016 12:00:00 AM,PJM RTO,26236,19097,4254,2885
5/18/2016 12:00:00 AM,5/24/2016 12:00:00 AM,Western,13442,8739,2765,1938
5/17/2016 12:00:00 AM,5/17/2016 12:00:00 AM,Mid Atlantic - Dominion,24270,16370,5351,2549
5/17/2016 12:00:00 AM,5/17/2016 12:00:00 AM,PJM RTO,47754,31284,11130,5340
5/17/2016 12:00:00 AM,5/17/2016 12:00:00 AM,Western,23484,14914,5779,2791
5/17/2016 12:00:00 AM,5/18/2016 12:00:00 AM,Mid Atlantic - Dominion,22788,16370,5214,1204
5/17/2016 12:00:00 AM,5/18/2016 12:00:00 AM,PJM RTO,44431,29564,11126,3741
5/17/2016 12:00:00 AM,5/18/2016 12:00:00 AM,Western,21643,13194,5912,2537
5/17/2016 12:00:00 AM,5/19/2016 12:00:00 AM,Mid Atlantic - Dominion,22516,15051,6281,1184
5/17/2016 12:00:00 AM,5/19/2016 12:00:00 AM,PJM RTO,45577,28097,13760,3720
5/17/2016 12:00:00 AM,5/19/2016 12:00:00 AM,Western,23061,13046,7479,2536
5/17/2016 12:00:00 AM,5/20/2016 12:00:00 AM,Mid Atlantic - Dominion,21991,15290,5523,1178
5/17/2016 12:00:00 AM,5/20/2016 12:00:00 AM,PJM RTO,43000,28136,11150,3714
5/17/2016 12:00:00 AM,5/20/2016 12:00:00 AM,Western,21009,12846,5627,2536
5/17/2016 12:00:00 AM,5/21/2016 12:00:00 AM,Mid Atlantic - Dominion,18787,14064,3545,1178
5/17/2016 12:00:00 AM,5/21/2016 12:00:00 AM,PJM RTO,39302,25902,10290,3110
5/17/2016 12:00:00 AM,5/21/2016 12:00:00 AM,Western,20515,11838,6745,1932
5/17/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Mid Atlantic - Dominion,17107,13723,2206,1178
5/17/2016 12:00:00 AM,5/22/2016 12:00:00 AM,PJM RTO,36128,25561,7457,3110
5/17/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Western,19021,11838,5251,1932
5/17/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Mid Atlantic - Dominion,15447,12762,1518,1167
5/17/2016 12:00:00 AM,5/23/2016 12:00:00 AM,PJM RTO,29268,22182,4031,3055
5/17/2016 12:00:00 AM,5/23/2016 12:00:00 AM,Western,13821,9420,2513,1888
5/16/2016 12:00:00 AM,5/16/2016 12:00:00 AM,Mid Atlantic - Dominion,25112,17226,5392,2494
5/16/2016 12:00:00 AM,5/16/2016 12:00:00 AM,PJM RTO,50151,32729,12171,5251
5/16/2016 12:00:00 AM,5/16/2016 12:00:00 AM,Western,25039,15503,6779,2757
5/16/2016 12:00:00 AM,5/17/2016 12:00:00 AM,Mid Atlantic - Dominion,23879,16547,5464,1868
5/16/2016 12:00:00 AM,5/17/2016 12:00:00 AM,PJM RTO,47345,31216,11843,4286
5/16/2016 12:00:00 AM,5/17/2016 12:00:00 AM,Western,23466,14669,6379,2418
5/16/2016 12:00:00 AM,5/18/2016 12:00:00 AM,Mid Atlantic - Dominion,22246,16547,3930,1769
5/16/2016 12:00:00 AM,5/18/2016 12:00:00 AM,PJM RTO,44000,29741,10072,4187
5/16/2016 12:00:00 AM,5/18/2016 12:00:00 AM,Western,21754,13194,6142,2418
5/16/2016 12:00:00 AM,5/19/2016 12:00:00 AM,Mid Atlantic - Dominion,22090,15102,5220,1768
5/16/2016 12:00:00 AM,5/19/2016 12:00:00 AM,PJM RTO,44153,27906,12062,4185
5/16/2016 12:00:00 AM,5/19/2016 12:00:00 AM,Western,22063,12804,6842,2417
5/16/2016 12:00:00 AM,5/20/2016 12:00:00 AM,Mid Atlantic - Dominion,21971,15341,4868,1762
5/16/2016 12:00:00 AM,5/20/2016 12:00:00 AM,PJM RTO,42069,27945,9945,4179
5/16/2016 12:00:00 AM,5/20/2016 12:00:00 AM,Western,20098,12604,5077,2417
5/16/2016 12:00:00 AM,5/21/2016 12:00:00 AM,Mid Atlantic - Dominion,18157,13303,3092,1762
5/16/2016 12:00:00 AM,5/21/2016 12:00:00 AM,PJM RTO,38767,25048,9544,4175
5/16/2016 12:00:00 AM,5/21/2016 12:00:00 AM,Western,20610,11745,6452,2413
5/16/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Mid Atlantic - Dominion,16217,12702,1753,1762
5/16/2016 12:00:00 AM,5/22/2016 12:00:00 AM,PJM RTO,35333,24447,6711,4175
5/16/2016 12:00:00 AM,5/22/2016 12:00:00 AM,Western,19116,11745,4958,2413
5/15/2016 12:00:00 AM,5/15/2016 12:00:00 AM,Mid Atlantic - Dominion,24312,16554,5241,2517
5/15/2016 12:00:00 AM,5/15/2016 12:00:00 AM,PJM RTO,50434,31631,12790,6013
5/15/2016 12:00:00 AM,5/15/2016 12:00:00 AM,Western,26122,15077,7549,3496
5/15/2016 12:00:00 AM,5/16/2016 12:00:00 AM,Mid Atlantic - Dominion,25052,16957,6188,1907
5/15/2016 12:00:00 AM,5/16/2016 12:00:00 AM,PJM RTO,49673,32930,12765,3978
5/15/2016 12:00:00 AM,5/16/2016 12:00:00 AM,Western,24621,15973,6577,2071
5/15/2016 12:00:00 AM,5/17/2016 12:00:00 AM,Mid Atlantic - Dominion,24687,16586,5690,2411
