forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
2/6/2019 12:00:00 AM,2/12/2019 12:00:00 AM,PJM RTO,6164,620,2140,3404
2/7/2019 12:00:00 AM,2/12/2019 12:00:00 AM,Western,2156,193,422,1541
2/7/2019 12:00:00 AM,2/12/2019 12:00:00 AM,Mid Atlantic - Dominion,4086,427,1615,2044
2/7/2019 12:00:00 AM,2/12/2019 12:00:00 AM,PJM RTO,6242,620,2037,3585
2/8/2019 12:00:00 AM,2/12/2019 12:00:00 AM,Western,3920,193,2155,1572
2/8/2019 12:00:00 AM,2/12/2019 12:00:00 AM,Mid Atlantic - Dominion,4595,427,1907,2261
2/8/2019 12:00:00 AM,2/12/2019 12:00:00 AM,PJM RTO,8515,620,4062,3833
2/9/2019 12:00:00 AM,2/12/2019 12:00:00 AM,Mid Atlantic - Dominion,4844,427,2362,2055
2/9/2019 12:00:00 AM,2/12/2019 12:00:00 AM,Western,5392,193,3621,1578
2/9/2019 12:00:00 AM,2/12/2019 12:00:00 AM,PJM RTO,10236,620,5983,3633
2/10/2019 12:00:00 AM,2/12/2019 12:00:00 AM,Mid Atlantic - Dominion,4841,427,2361,2053
2/10/2019 12:00:00 AM,2/12/2019 12:00:00 AM,Western,5587,193,3629,1765
2/10/2019 12:00:00 AM,2/12/2019 12:00:00 AM,PJM RTO,10428,620,5990,3818
2/11/2019 12:00:00 AM,2/12/2019 12:00:00 AM,Mid Atlantic - Dominion,5880,427,2730,2723
2/11/2019 12:00:00 AM,2/12/2019 12:00:00 AM,Western,6134,193,4092,1849
2/11/2019 12:00:00 AM,2/12/2019 12:00:00 AM,PJM RTO,12014,620,6822,4572
2/12/2019 12:00:00 AM,2/12/2019 12:00:00 AM,Mid Atlantic - Dominion,4265,427,782,3056
2/12/2019 12:00:00 AM,2/12/2019 12:00:00 AM,Western,8323,193,4392,3738
2/12/2019 12:00:00 AM,2/12/2019 12:00:00 AM,PJM RTO,12588,620,5174,6794
2/7/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Western,2127,193,393,1541
2/7/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Mid Atlantic - Dominion,3495,427,1559,1509
2/7/2019 12:00:00 AM,2/13/2019 12:00:00 AM,PJM RTO,5622,620,1952,3050
2/8/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Western,3776,193,2011,1572
2/8/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Mid Atlantic - Dominion,3992,427,1839,1726
2/8/2019 12:00:00 AM,2/13/2019 12:00:00 AM,PJM RTO,7768,620,3850,3298
2/9/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Mid Atlantic - Dominion,4291,427,2344,1520
2/9/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Western,5468,193,3697,1578
2/9/2019 12:00:00 AM,2/13/2019 12:00:00 AM,PJM RTO,9759,620,6041,3098
2/10/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Mid Atlantic - Dominion,4288,427,2343,1518
2/10/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Western,5663,193,3705,1765
2/10/2019 12:00:00 AM,2/13/2019 12:00:00 AM,PJM RTO,9951,620,6048,3283
2/11/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Mid Atlantic - Dominion,4217,427,2344,1446
2/11/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Western,5680,193,3638,1849
2/11/2019 12:00:00 AM,2/13/2019 12:00:00 AM,PJM RTO,9897,620,5982,3295
2/12/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Mid Atlantic - Dominion,4763,427,2350,1986
2/12/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Western,6609,193,3638,2778
2/12/2019 12:00:00 AM,2/13/2019 12:00:00 AM,PJM RTO,11372,620,5988,4764
2/13/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Mid Atlantic - Dominion,4525,427,906,3192
2/13/2019 12:00:00 AM,2/13/2019 12:00:00 AM,Western,9776,193,5124,4459
2/13/2019 12:00:00 AM,2/13/2019 12:00:00 AM,PJM RTO,14301,620,6030,7651
2/8/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Western,3303,943,1118,1242
2/8/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Mid Atlantic - Dominion,3532,427,1393,1712
2/8/2019 12:00:00 AM,2/14/2019 12:00:00 AM,PJM RTO,6835,1370,2511,2954
2/9/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Mid Atlantic - Dominion,3802,427,1855,1520
2/9/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Western,4240,943,2049,1248
2/9/2019 12:00:00 AM,2/14/2019 12:00:00 AM,PJM RTO,8042,1370,3904,2768
2/10/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Mid Atlantic - Dominion,3799,427,1854,1518
2/10/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Western,4281,943,2057,1281
2/10/2019 12:00:00 AM,2/14/2019 12:00:00 AM,PJM RTO,8080,1370,3911,2799
2/11/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Mid Atlantic - Dominion,3725,427,1855,1443
2/11/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Western,4962,943,2590,1429
2/11/2019 12:00:00 AM,2/14/2019 12:00:00 AM,PJM RTO,8687,1370,4445,2872
2/12/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Mid Atlantic - Dominion,4324,427,1912,1985
2/12/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Western,5757,943,2590,2224
2/12/2019 12:00:00 AM,2/14/2019 12:00:00 AM,PJM RTO,10081,1370,4502,4209
2/13/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Mid Atlantic - Dominion,5140,427,2184,2529
2/13/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Western,9382,943,4810,3629
2/13/2019 12:00:00 AM,2/14/2019 12:00:00 AM,PJM RTO,14522,1370,6994,6158
2/14/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Mid Atlantic - Dominion,4309,390,607,3312
2/14/2019 12:00:00 AM,2/14/2019 12:00:00 AM,Western,12276,943,5601,5732
2/14/2019 12:00:00 AM,2/14/2019 12:00:00 AM,PJM RTO,16585,1333,6208,9044
2/9/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Mid Atlantic - Dominion,3791,498,1777,1516
2/9/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Western,4582,943,2399,1240
2/9/2019 12:00:00 AM,2/15/2019 12:00:00 AM,PJM RTO,8373,1441,4176,2756
2/10/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Mid Atlantic - Dominion,3788,498,1776,1514
2/10/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Western,4623,943,2407,1273
2/10/2019 12:00:00 AM,2/15/2019 12:00:00 AM,PJM RTO,8411,1441,4183,2787
2/11/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Mid Atlantic - Dominion,3714,498,1777,1439
2/11/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Western,5304,943,2940,1421
2/11/2019 12:00:00 AM,2/15/2019 12:00:00 AM,PJM RTO,9018,1441,4717,2860
2/12/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Mid Atlantic - Dominion,4887,498,2410,1979
2/12/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Western,5950,943,2820,2187
2/12/2019 12:00:00 AM,2/15/2019 12:00:00 AM,PJM RTO,10837,1441,5230,4166
2/13/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Mid Atlantic - Dominion,6650,498,3625,2527
2/13/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Western,7624,943,4444,2237
2/13/2019 12:00:00 AM,2/15/2019 12:00:00 AM,PJM RTO,14274,1441,8069,4764
2/14/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Mid Atlantic - Dominion,6374,390,2995,2989
2/14/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Western,10751,943,5587,4221
2/14/2019 12:00:00 AM,2/15/2019 12:00:00 AM,PJM RTO,17125,1333,8582,7210
2/15/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Mid Atlantic - Dominion,6208,368,2719,3121
2/15/2019 12:00:00 AM,2/15/2019 12:00:00 AM,Western,11813,943,5951,4919
2/15/2019 12:00:00 AM,2/15/2019 12:00:00 AM,PJM RTO,18021,1311,8670,8040
2/10/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Western,2947,193,1623,1131
2/10/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Mid Atlantic - Dominion,3960,987,1467,1506
2/10/2019 12:00:00 AM,2/16/2019 12:00:00 AM,PJM RTO,6907,1180,3090,2637
2/11/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Western,3626,193,2156,1277
2/11/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Mid Atlantic - Dominion,3890,987,1468,1435
2/11/2019 12:00:00 AM,2/16/2019 12:00:00 AM,PJM RTO,7516,1180,3624,2712
2/12/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Western,3902,193,2230,1479
2/12/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Mid Atlantic - Dominion,4422,987,1468,1967
2/12/2019 12:00:00 AM,2/16/2019 12:00:00 AM,PJM RTO,8324,1180,3698,3446
2/13/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Western,5270,193,3349,1728
2/13/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Mid Atlantic - Dominion,5918,987,2532,2399
2/13/2019 12:00:00 AM,2/16/2019 12:00:00 AM,PJM RTO,11188,1180,5881,4127
2/14/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Mid Atlantic - Dominion,5722,916,1987,2819
2/14/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Western,8988,193,4891,3904
2/14/2019 12:00:00 AM,2/16/2019 12:00:00 AM,PJM RTO,14710,1109,6878,6723
2/15/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Mid Atlantic - Dominion,6634,916,2894,2824
2/15/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Western,9333,193,5327,3813
2/15/2019 12:00:00 AM,2/16/2019 12:00:00 AM,PJM RTO,15967,1109,8221,6637
2/16/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Mid Atlantic - Dominion,4187,916,31,3240
2/16/2019 12:00:00 AM,2/16/2019 12:00:00 AM,Western,9941,193,3503,6245
2/16/2019 12:00:00 AM,2/16/2019 12:00:00 AM,PJM RTO,14128,1109,3534,9485
2/11/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Western,2329,193,859,1277
2/11/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Mid Atlantic - Dominion,3732,987,1310,1435
2/11/2019 12:00:00 AM,2/17/2019 12:00:00 AM,PJM RTO,6061,1180,2169,2712
2/12/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Western,2605,193,933,1479
2/12/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Mid Atlantic - Dominion,4264,987,1310,1967
2/12/2019 12:00:00 AM,2/17/2019 12:00:00 AM,PJM RTO,6869,1180,2243,3446
2/13/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Western,3670,193,1749,1728
2/13/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Mid Atlantic - Dominion,5248,987,1862,2399
2/13/2019 12:00:00 AM,2/17/2019 12:00:00 AM,PJM RTO,8918,1180,3611,4127
2/14/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Western,6048,193,3855,2000
2/14/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Mid Atlantic - Dominion,6076,916,2357,2803
2/14/2019 12:00:00 AM,2/17/2019 12:00:00 AM,PJM RTO,12124,1109,6212,4803
2/15/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Mid Atlantic - Dominion,6051,916,2344,2791
2/15/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Western,6539,193,4428,1918
2/15/2019 12:00:00 AM,2/17/2019 12:00:00 AM,PJM RTO,12590,1109,6772,4709
2/16/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Mid Atlantic - Dominion,5958,916,1824,3218
2/16/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Western,7779,193,4038,3548
2/16/2019 12:00:00 AM,2/17/2019 12:00:00 AM,PJM RTO,13737,1109,5862,6766
2/17/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Mid Atlantic - Dominion,3796,916,-269,3149
2/17/2019 12:00:00 AM,2/17/2019 12:00:00 AM,Western,7399,193,3329,3877
2/17/2019 12:00:00 AM,2/17/2019 12:00:00 AM,PJM RTO,11195,1109,3060,7026
2/12/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Western,3374,1327,720,1327
2/12/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Mid Atlantic - Dominion,4887,1910,1010,1967
2/12/2019 12:00:00 AM,2/18/2019 12:00:00 AM,PJM RTO,8261,3237,1730,3294
2/13/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Western,3542,1327,794,1421
2/13/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Mid Atlantic - Dominion,8430,1910,4444,2076
2/13/2019 12:00:00 AM,2/18/2019 12:00:00 AM,PJM RTO,11972,3237,5238,3497
2/14/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Western,5065,1327,2045,1693
2/14/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Mid Atlantic - Dominion,9723,1839,5081,2803
2/14/2019 12:00:00 AM,2/18/2019 12:00:00 AM,PJM RTO,14788,3166,7126,4496
2/15/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Western,6442,1327,3504,1611
2/15/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Mid Atlantic - Dominion,9710,1839,5080,2791
2/15/2019 12:00:00 AM,2/18/2019 12:00:00 AM,PJM RTO,16152,3166,8584,4402
2/16/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Western,8074,1327,4141,2606
2/16/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Mid Atlantic - Dominion,10661,1839,5601,3221
2/16/2019 12:00:00 AM,2/18/2019 12:00:00 AM,PJM RTO,18735,3166,9742,5827
2/17/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Western,8556,1327,4037,3192
2/17/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Mid Atlantic - Dominion,10984,1839,6011,3134
2/17/2019 12:00:00 AM,2/18/2019 12:00:00 AM,PJM RTO,19540,3166,10048,6326
2/18/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Mid Atlantic - Dominion,10668,1839,4695,4134
2/18/2019 12:00:00 AM,2/18/2019 12:00:00 AM,Western,11914,1327,3806,6781
2/18/2019 12:00:00 AM,2/18/2019 12:00:00 AM,PJM RTO,22582,3166,8501,10915
2/13/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Western,3094,1327,396,1371
2/13/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Mid Atlantic - Dominion,5546,1864,1610,2072
2/13/2019 12:00:00 AM,2/19/2019 12:00:00 AM,PJM RTO,8640,3191,2006,3443
2/14/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Western,4738,1327,1768,1643
2/14/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Mid Atlantic - Dominion,6177,1793,1585,2799
2/14/2019 12:00:00 AM,2/19/2019 12:00:00 AM,PJM RTO,10915,3120,3353,4442
2/15/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Western,6087,1327,3227,1533
2/15/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Mid Atlantic - Dominion,6177,1793,1600,2784
2/15/2019 12:00:00 AM,2/19/2019 12:00:00 AM,PJM RTO,12264,3120,4827,4317
2/16/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Mid Atlantic - Dominion,7053,1793,2370,2890
2/16/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Western,8664,1327,4817,2520
2/16/2019 12:00:00 AM,2/19/2019 12:00:00 AM,PJM RTO,15717,3120,7187,5410
2/17/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Mid Atlantic - Dominion,7070,1793,2370,2907
2/17/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Western,9030,1327,4590,3113
2/17/2019 12:00:00 AM,2/19/2019 12:00:00 AM,PJM RTO,16100,3120,6960,6020
2/18/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Mid Atlantic - Dominion,7151,1793,2368,2990
2/18/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Western,10350,1327,4708,4315
2/18/2019 12:00:00 AM,2/19/2019 12:00:00 AM,PJM RTO,17501,3120,7076,7305
2/19/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Mid Atlantic - Dominion,6477,1793,253,4431
2/19/2019 12:00:00 AM,2/19/2019 12:00:00 AM,Western,13174,1327,4716,7131
2/19/2019 12:00:00 AM,2/19/2019 12:00:00 AM,PJM RTO,19651,3120,4969,11562
2/14/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Western,4844,1327,1924,1593
2/14/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Mid Atlantic - Dominion,5679,1806,1609,2264
2/14/2019 12:00:00 AM,2/20/2019 12:00:00 AM,PJM RTO,10523,3133,3533,3857
2/15/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Mid Atlantic - Dominion,5654,1806,1599,2249
2/15/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Western,6364,1327,3504,1533
2/15/2019 12:00:00 AM,2/20/2019 12:00:00 AM,PJM RTO,12018,3133,5103,3782
2/16/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Mid Atlantic - Dominion,6169,1806,2124,2239
2/16/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Western,7679,1327,4772,1580
2/16/2019 12:00:00 AM,2/20/2019 12:00:00 AM,PJM RTO,13848,3133,6896,3819
2/17/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Mid Atlantic - Dominion,6549,1806,2487,2256
2/17/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Western,8160,1327,4660,2173
2/17/2019 12:00:00 AM,2/20/2019 12:00:00 AM,PJM RTO,14709,3133,7147,4429
2/18/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Mid Atlantic - Dominion,6550,1806,2485,2259
2/18/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Western,9173,1327,4778,3068
2/18/2019 12:00:00 AM,2/20/2019 12:00:00 AM,PJM RTO,15723,3133,7263,5327
2/19/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Mid Atlantic - Dominion,8640,1806,3333,3501
2/19/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Western,10195,1327,4806,4062
2/19/2019 12:00:00 AM,2/20/2019 12:00:00 AM,PJM RTO,18835,3133,8139,7563
2/20/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Mid Atlantic - Dominion,6029,1806,1132,3091
2/20/2019 12:00:00 AM,2/20/2019 12:00:00 AM,Western,13023,1327,5011,6685
2/20/2019 12:00:00 AM,2/20/2019 12:00:00 AM,PJM RTO,19052,3133,6143,9776
2/15/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Mid Atlantic - Dominion,5248,1806,1193,2249
2/15/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Western,5406,1519,2354,1533
2/15/2019 12:00:00 AM,2/21/2019 12:00:00 AM,PJM RTO,10654,3325,3547,3782
2/16/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Mid Atlantic - Dominion,5792,1806,1747,2239
2/16/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Western,6064,1519,2992,1553
2/16/2019 12:00:00 AM,2/21/2019 12:00:00 AM,PJM RTO,11856,3325,4739,3792
2/17/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Western,6075,1519,2995,1561
2/17/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Mid Atlantic - Dominion,6170,1806,2110,2254
2/17/2019 12:00:00 AM,2/21/2019 12:00:00 AM,PJM RTO,12245,3325,5105,3815
2/18/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Mid Atlantic - Dominion,6171,1806,2108,2257
2/18/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Western,6219,1519,2987,1713
2/18/2019 12:00:00 AM,2/21/2019 12:00:00 AM,PJM RTO,12390,3325,5095,3970
2/19/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Western,6914,1519,3015,2380
2/19/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Mid Atlantic - Dominion,7717,1806,2963,2948
2/19/2019 12:00:00 AM,2/21/2019 12:00:00 AM,PJM RTO,14631,3325,5978,5328
2/20/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Mid Atlantic - Dominion,8008,1806,3413,2789
2/20/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Western,8821,1519,3167,4135
2/20/2019 12:00:00 AM,2/21/2019 12:00:00 AM,PJM RTO,16829,3325,6580,6924
2/21/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Mid Atlantic - Dominion,7049,1806,2074,3169
2/21/2019 12:00:00 AM,2/21/2019 12:00:00 AM,Western,12498,1519,5075,5904
2/21/2019 12:00:00 AM,2/21/2019 12:00:00 AM,PJM RTO,19547,3325,7149,9073
2/16/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Western,4642,1519,1570,1553
2/16/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Mid Atlantic - Dominion,9264,1999,5141,2124
2/16/2019 12:00:00 AM,2/22/2019 12:00:00 AM,PJM RTO,13906,3518,6711,3677
2/17/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Western,4653,1519,1573,1561
2/17/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Mid Atlantic - Dominion,9642,1999,5504,2139
2/17/2019 12:00:00 AM,2/22/2019 12:00:00 AM,PJM RTO,14295,3518,7077,3700
2/18/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Western,4640,1519,1565,1556
2/18/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Mid Atlantic - Dominion,9643,1999,5502,2142
2/18/2019 12:00:00 AM,2/22/2019 12:00:00 AM,PJM RTO,14283,3518,7067,3698
2/19/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Western,5376,1519,1593,2264
2/19/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Mid Atlantic - Dominion,11522,1999,6725,2798
2/19/2019 12:00:00 AM,2/22/2019 12:00:00 AM,PJM RTO,16898,3518,8318,5062
2/20/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Western,7124,1519,1641,3964
2/20/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Mid Atlantic - Dominion,12409,1999,7808,2602
2/20/2019 12:00:00 AM,2/22/2019 12:00:00 AM,PJM RTO,19533,3518,9449,6566
2/21/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Western,11395,1519,6617,3259
2/21/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Mid Atlantic - Dominion,12824,1999,8135,2690
2/21/2019 12:00:00 AM,2/22/2019 12:00:00 AM,PJM RTO,24219,3518,14752,5949
2/22/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Mid Atlantic - Dominion,7408,1999,3491,1918
2/22/2019 12:00:00 AM,2/22/2019 12:00:00 AM,Western,12395,1519,6313,4563
2/22/2019 12:00:00 AM,2/22/2019 12:00:00 AM,PJM RTO,19803,3518,9804,6481
2/17/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Mid Atlantic - Dominion,6372,1944,2305,2123
2/17/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Western,6870,1870,3587,1413
2/17/2019 12:00:00 AM,2/23/2019 12:00:00 AM,PJM RTO,13242,3814,5892,3536
2/18/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Mid Atlantic - Dominion,6373,1944,2303,2126
2/18/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Western,6857,1870,3579,1408
2/18/2019 12:00:00 AM,2/23/2019 12:00:00 AM,PJM RTO,13230,3814,5882,3534
2/19/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Western,7478,1870,3517,2091
2/19/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Mid Atlantic - Dominion,8836,1944,4645,2247
2/19/2019 12:00:00 AM,2/23/2019 12:00:00 AM,PJM RTO,16314,3814,8162,4338
2/20/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Western,9214,1870,4901,2443
2/20/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Mid Atlantic - Dominion,9655,1944,5125,2586
2/20/2019 12:00:00 AM,2/23/2019 12:00:00 AM,PJM RTO,18869,3814,10026,5029
2/21/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Mid Atlantic - Dominion,9709,1944,5126,2639
2/21/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Western,10999,1870,6591,2538
2/21/2019 12:00:00 AM,2/23/2019 12:00:00 AM,PJM RTO,20708,3814,11717,5177
2/22/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Mid Atlantic - Dominion,8888,1944,5229,1715
2/22/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Western,12231,1870,6415,3946
2/22/2019 12:00:00 AM,2/23/2019 12:00:00 AM,PJM RTO,21119,3814,11644,5661
2/23/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Mid Atlantic - Dominion,9287,1944,4279,3064
2/23/2019 12:00:00 AM,2/23/2019 12:00:00 AM,Western,14277,1870,7144,5263
2/23/2019 12:00:00 AM,2/23/2019 12:00:00 AM,PJM RTO,23564,3814,11423,8327
2/18/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Mid Atlantic - Dominion,6047,2497,1429,2121
2/18/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Western,6342,2030,2904,1408
2/18/2019 12:00:00 AM,2/24/2019 12:00:00 AM,PJM RTO,12389,4527,4333,3529
2/19/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Western,7018,2030,2897,2091
2/19/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Mid Atlantic - Dominion,7386,2497,2647,2242
2/19/2019 12:00:00 AM,2/24/2019 12:00:00 AM,PJM RTO,14404,4527,5544,4333
2/20/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Mid Atlantic - Dominion,7744,2497,2666,2581
2/20/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Western,8349,2030,4206,2113
2/20/2019 12:00:00 AM,2/24/2019 12:00:00 AM,PJM RTO,16093,4527,6872,4694
2/21/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Mid Atlantic - Dominion,8536,2497,3405,2634
2/21/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Western,10564,2030,6256,2278
2/21/2019 12:00:00 AM,2/24/2019 12:00:00 AM,PJM RTO,19100,4527,9661,4912
2/22/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Mid Atlantic - Dominion,8235,2497,4028,1710
2/22/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Western,12001,2030,6310,3661
2/22/2019 12:00:00 AM,2/24/2019 12:00:00 AM,PJM RTO,20236,4527,10338,5371
2/23/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Mid Atlantic - Dominion,8746,2497,4544,1705
2/23/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Western,13097,2030,6844,4223
2/23/2019 12:00:00 AM,2/24/2019 12:00:00 AM,PJM RTO,21843,4527,11388,5928
2/24/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Mid Atlantic - Dominion,8452,2497,3135,2820
2/24/2019 12:00:00 AM,2/24/2019 12:00:00 AM,Western,14193,2030,6697,5466
