datetime_beginning_utc,datetime_beginning_ept,interface_limit_name,flow_mw,limit_mw
1/2/2019 9:00:00 AM,1/2/2019 4:00:00 AM,WEST,1838,5200
1/2/2019 10:00:00 AM,1/2/2019 5:00:00 AM,APSOUTH,1669,3300
1/2/2019 10:00:00 AM,1/2/2019 5:00:00 AM,BCPEP,4695,5800
1/2/2019 10:00:00 AM,1/2/2019 5:00:00 AM,CENTRAL,-230,4200
1/2/2019 10:00:00 AM,1/2/2019 5:00:00 AM,EAST,3411,7100
1/2/2019 10:00:00 AM,1/2/2019 5:00:00 AM,WEST,1774,5200
1/2/2019 11:00:00 AM,1/2/2019 6:00:00 AM,APSOUTH,2089,3300
1/2/2019 11:00:00 AM,1/2/2019 6:00:00 AM,BCPEP,5800,5800
1/2/2019 11:00:00 AM,1/2/2019 6:00:00 AM,CENTRAL,-617,4200
1/2/2019 11:00:00 AM,1/2/2019 6:00:00 AM,EAST,3501,7100
1/2/2019 11:00:00 AM,1/2/2019 6:00:00 AM,WEST,2162,5200
1/2/2019 12:00:00 PM,1/2/2019 7:00:00 AM,APSOUTH,2276,3800
1/2/2019 12:00:00 PM,1/2/2019 7:00:00 AM,BCPEP,6050,6500
1/2/2019 12:00:00 PM,1/2/2019 7:00:00 AM,CENTRAL,-1050,3100
1/2/2019 12:00:00 PM,1/2/2019 7:00:00 AM,EAST,3542,5900
1/2/2019 12:00:00 PM,1/2/2019 7:00:00 AM,WEST,2052,5000
1/2/2019 1:00:00 PM,1/2/2019 8:00:00 AM,APSOUTH,2932,3800
1/2/2019 1:00:00 PM,1/2/2019 8:00:00 AM,BCPEP,6312,6500
1/2/2019 1:00:00 PM,1/2/2019 8:00:00 AM,CENTRAL,-769,3100
1/2/2019 1:00:00 PM,1/2/2019 8:00:00 AM,EAST,3696,5900
1/2/2019 1:00:00 PM,1/2/2019 8:00:00 AM,WEST,2243,5000
1/2/2019 2:00:00 PM,1/2/2019 9:00:00 AM,APSOUTH,2960,3800
