datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/9/2019 1:00:00 PM,4/9/2019 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2808.874,True
4/9/2019 2:00:00 PM,4/9/2019 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2819.526,True
4/9/2019 3:00:00 PM,4/9/2019 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2821.055,True
4/9/2019 4:00:00 PM,4/9/2019 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2813.834,True
4/9/2019 5:00:00 PM,4/9/2019 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2863.401,True
4/9/2019 6:00:00 PM,4/9/2019 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2865.025,True
4/9/2019 7:00:00 PM,4/9/2019 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2878.950,True
4/9/2019 8:00:00 PM,4/9/2019 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2920.466,True
4/9/2019 9:00:00 PM,4/9/2019 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2963.214,True
4/9/2019 10:00:00 PM,4/9/2019 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2883.744,True
4/9/2019 11:00:00 PM,4/9/2019 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2850.477,True
4/10/2019 12:00:00 AM,4/9/2019 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2821.089,True
4/10/2019 1:00:00 AM,4/9/2019 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2693.013,True
4/10/2019 2:00:00 AM,4/9/2019 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2466.538,True
4/10/2019 3:00:00 AM,4/9/2019 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2235.702,True
4/10/2019 4:00:00 AM,4/10/2019 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2051.062,True
4/10/2019 5:00:00 AM,4/10/2019 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,1957.652,True
4/10/2019 6:00:00 AM,4/10/2019 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1903.032,True
4/10/2019 7:00:00 AM,4/10/2019 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1877.322,True
4/10/2019 8:00:00 AM,4/10/2019 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1921.882,True
4/10/2019 9:00:00 AM,4/10/2019 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2136.686,True
4/10/2019 10:00:00 AM,4/10/2019 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2420.574,True
4/10/2019 11:00:00 AM,4/10/2019 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2625.084,True
4/10/2019 12:00:00 PM,4/10/2019 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2650.466,True
4/10/2019 1:00:00 PM,4/10/2019 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2615.322,True
4/10/2019 2:00:00 PM,4/10/2019 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2630.943,True
4/10/2019 3:00:00 PM,4/10/2019 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2583.368,True
4/10/2019 4:00:00 PM,4/10/2019 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2600.319,True
4/10/2019 5:00:00 PM,4/10/2019 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2612.829,True
4/10/2019 6:00:00 PM,4/10/2019 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2617.278,True
4/10/2019 7:00:00 PM,4/10/2019 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2660.745,True
4/10/2019 8:00:00 PM,4/10/2019 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2720.207,True
4/10/2019 9:00:00 PM,4/10/2019 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2710.199,True
4/10/2019 10:00:00 PM,4/10/2019 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2658.173,True
4/10/2019 11:00:00 PM,4/10/2019 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2646.159,True
4/11/2019 12:00:00 AM,4/10/2019 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2667.518,True
4/11/2019 1:00:00 AM,4/10/2019 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2560.378,True
4/11/2019 2:00:00 AM,4/10/2019 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2362.497,True
4/11/2019 3:00:00 AM,4/10/2019 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2156.556,True
4/11/2019 4:00:00 AM,4/11/2019 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2003.767,True
4/11/2019 5:00:00 AM,4/11/2019 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,1928.471,True
4/11/2019 6:00:00 AM,4/11/2019 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1853.461,True
4/11/2019 7:00:00 AM,4/11/2019 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1906.627,True
4/11/2019 8:00:00 AM,4/11/2019 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1962.905,True
4/11/2019 9:00:00 AM,4/11/2019 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2150.583,True
4/11/2019 10:00:00 AM,4/11/2019 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2496.144,True
4/11/2019 11:00:00 AM,4/11/2019 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2647.281,True
4/11/2019 12:00:00 PM,4/11/2019 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2694.031,True
4/11/2019 1:00:00 PM,4/11/2019 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2664.887,True
4/11/2019 2:00:00 PM,4/11/2019 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2641.191,True
4/11/2019 3:00:00 PM,4/11/2019 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2545.196,True
4/11/2019 4:00:00 PM,4/11/2019 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2599.124,True
4/11/2019 5:00:00 PM,4/11/2019 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2629.336,True
4/11/2019 6:00:00 PM,4/11/2019 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2610.688,True
4/11/2019 7:00:00 PM,4/11/2019 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2651.015,True
4/11/2019 8:00:00 PM,4/11/2019 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2630.607,True
4/11/2019 9:00:00 PM,4/11/2019 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2652.133,True
4/11/2019 10:00:00 PM,4/11/2019 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2635.493,True
4/11/2019 11:00:00 PM,4/11/2019 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2644.258,True
4/12/2019 12:00:00 AM,4/11/2019 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2666.441,True
4/12/2019 1:00:00 AM,4/11/2019 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2564.024,True
4/12/2019 2:00:00 AM,4/11/2019 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2375.008,True
4/12/2019 3:00:00 AM,4/11/2019 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2245.462,True
4/12/2019 4:00:00 AM,4/12/2019 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2043.925,True
4/12/2019 5:00:00 AM,4/12/2019 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2002.559,True
4/12/2019 6:00:00 AM,4/12/2019 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1952.714,True
4/12/2019 7:00:00 AM,4/12/2019 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1941.919,True
4/12/2019 8:00:00 AM,4/12/2019 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2018.347,True
4/12/2019 9:00:00 AM,4/12/2019 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2218.080,True
4/12/2019 10:00:00 AM,4/12/2019 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2536.437,True
4/12/2019 11:00:00 AM,4/12/2019 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2697.296,True
4/12/2019 12:00:00 PM,4/12/2019 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2723.001,True
4/12/2019 1:00:00 PM,4/12/2019 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2687.136,True
4/12/2019 2:00:00 PM,4/12/2019 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2679.301,True
4/12/2019 3:00:00 PM,4/12/2019 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2726.071,True
4/12/2019 4:00:00 PM,4/12/2019 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2773.831,True
4/12/2019 5:00:00 PM,4/12/2019 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2827.252,True
4/12/2019 6:00:00 PM,4/12/2019 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2813.758,True
4/12/2019 7:00:00 PM,4/12/2019 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2795.185,True
4/12/2019 8:00:00 PM,4/12/2019 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2812.325,True
4/12/2019 9:00:00 PM,4/12/2019 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2827.796,True
4/12/2019 10:00:00 PM,4/12/2019 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2727.471,True
4/12/2019 11:00:00 PM,4/12/2019 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2685.279,True
4/13/2019 12:00:00 AM,4/12/2019 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2637.467,True
4/13/2019 1:00:00 AM,4/12/2019 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2548.341,True
4/13/2019 2:00:00 AM,4/12/2019 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2397.824,True
4/13/2019 3:00:00 AM,4/12/2019 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2227.144,True
4/13/2019 4:00:00 AM,4/13/2019 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2101.780,True
4/13/2019 5:00:00 AM,4/13/2019 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2016.660,True
4/13/2019 6:00:00 AM,4/13/2019 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1938.306,True
4/13/2019 7:00:00 AM,4/13/2019 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1935.522,True
4/13/2019 8:00:00 AM,4/13/2019 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1909.477,True
4/13/2019 9:00:00 AM,4/13/2019 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,1965.382,True
4/13/2019 10:00:00 AM,4/13/2019 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2042.674,True
4/13/2019 11:00:00 AM,4/13/2019 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2179.700,True
4/13/2019 12:00:00 PM,4/13/2019 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2330.261,True
4/13/2019 1:00:00 PM,4/13/2019 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2451.426,True
4/13/2019 2:00:00 PM,4/13/2019 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2456.640,True
4/13/2019 3:00:00 PM,4/13/2019 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2475.541,True
4/13/2019 4:00:00 PM,4/13/2019 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2441.506,True
4/13/2019 5:00:00 PM,4/13/2019 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2531.136,True
4/13/2019 6:00:00 PM,4/13/2019 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2492.859,True
4/13/2019 7:00:00 PM,4/13/2019 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2468.993,True
4/13/2019 8:00:00 PM,4/13/2019 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2469.747,True
4/13/2019 9:00:00 PM,4/13/2019 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2473.753,True
4/13/2019 10:00:00 PM,4/13/2019 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2517.895,True
4/13/2019 11:00:00 PM,4/13/2019 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2518.838,True
4/14/2019 12:00:00 AM,4/13/2019 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2562.847,True
4/14/2019 1:00:00 AM,4/13/2019 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2515.072,True
4/14/2019 2:00:00 AM,4/13/2019 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2397.102,True
4/14/2019 3:00:00 AM,4/13/2019 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2265.802,True
4/14/2019 4:00:00 AM,4/14/2019 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2113.416,True
4/14/2019 5:00:00 AM,4/14/2019 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2012.058,True
4/14/2019 6:00:00 AM,4/14/2019 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1946.171,True
4/14/2019 7:00:00 AM,4/14/2019 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1895.156,True
4/14/2019 8:00:00 AM,4/14/2019 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1894.559,True
4/14/2019 9:00:00 AM,4/14/2019 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,1895.551,True
4/14/2019 10:00:00 AM,4/14/2019 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,1956.088,True
4/14/2019 11:00:00 AM,4/14/2019 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2041.994,True
4/14/2019 12:00:00 PM,4/14/2019 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2165.969,True
4/14/2019 1:00:00 PM,4/14/2019 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2314.557,True
4/14/2019 2:00:00 PM,4/14/2019 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2416.979,True
4/14/2019 3:00:00 PM,4/14/2019 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2469.524,True
4/14/2019 4:00:00 PM,4/14/2019 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2506.960,True
4/14/2019 5:00:00 PM,4/14/2019 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2508.145,True
4/14/2019 6:00:00 PM,4/14/2019 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2506.302,True
4/14/2019 7:00:00 PM,4/14/2019 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2520.972,True
4/14/2019 8:00:00 PM,4/14/2019 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2571.640,True
4/14/2019 9:00:00 PM,4/14/2019 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2614.164,True
4/14/2019 10:00:00 PM,4/14/2019 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2682.059,True
4/14/2019 11:00:00 PM,4/14/2019 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2752.494,True
4/15/2019 12:00:00 AM,4/14/2019 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2772.625,True
4/15/2019 1:00:00 AM,4/14/2019 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2694.987,True
4/15/2019 2:00:00 AM,4/14/2019 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2568.438,True
4/15/2019 3:00:00 AM,4/14/2019 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2390.553,True
4/15/2019 4:00:00 AM,4/15/2019 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2225.248,True
4/15/2019 5:00:00 AM,4/15/2019 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2140.250,True
4/15/2019 6:00:00 AM,4/15/2019 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2060.337,True
4/15/2019 7:00:00 AM,4/15/2019 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1975.317,True
4/15/2019 8:00:00 AM,4/15/2019 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2039.859,True
4/15/2019 9:00:00 AM,4/15/2019 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2206.811,True
4/15/2019 10:00:00 AM,4/15/2019 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2484.272,True
4/15/2019 11:00:00 AM,4/15/2019 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2681.644,True
4/15/2019 12:00:00 PM,4/15/2019 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2748.529,True
4/15/2019 1:00:00 PM,4/15/2019 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2669.812,True
4/15/2019 2:00:00 PM,4/15/2019 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2614.586,True
4/15/2019 3:00:00 PM,4/15/2019 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2587.130,True
4/15/2019 4:00:00 PM,4/15/2019 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2599.788,True
4/15/2019 5:00:00 PM,4/15/2019 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2606.866,True
4/15/2019 6:00:00 PM,4/15/2019 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2597.267,True
4/15/2019 7:00:00 PM,4/15/2019 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2565.312,True
4/15/2019 8:00:00 PM,4/15/2019 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2635.297,True
4/15/2019 9:00:00 PM,4/15/2019 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2675.677,True
4/15/2019 10:00:00 PM,4/15/2019 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2655.476,True
4/15/2019 11:00:00 PM,4/15/2019 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2629.949,True
4/16/2019 12:00:00 AM,4/15/2019 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2682.641,True
4/16/2019 1:00:00 AM,4/15/2019 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2586.447,True
4/16/2019 2:00:00 AM,4/15/2019 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2385.361,True
4/16/2019 3:00:00 AM,4/15/2019 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2233.261,True
4/16/2019 4:00:00 AM,4/16/2019 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2099.568,True
4/16/2019 5:00:00 AM,4/16/2019 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2017.016,True
4/16/2019 6:00:00 AM,4/16/2019 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2004.473,True
4/16/2019 7:00:00 AM,4/16/2019 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1988.034,True
4/16/2019 8:00:00 AM,4/16/2019 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2069.225,True
4/16/2019 9:00:00 AM,4/16/2019 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2314.225,True
4/16/2019 10:00:00 AM,4/16/2019 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2586.234,True
4/16/2019 11:00:00 AM,4/16/2019 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2794.963,True
4/16/2019 12:00:00 PM,4/16/2019 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2801.012,True
4/16/2019 1:00:00 PM,4/16/2019 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2716.974,True
4/16/2019 2:00:00 PM,4/16/2019 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2695.084,True
4/16/2019 3:00:00 PM,4/16/2019 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2650.643,True
4/16/2019 4:00:00 PM,4/16/2019 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2552.109,True
4/16/2019 5:00:00 PM,4/16/2019 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2531.077,True
4/16/2019 6:00:00 PM,4/16/2019 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2524.384,True
4/16/2019 7:00:00 PM,4/16/2019 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2551.119,True
4/16/2019 8:00:00 PM,4/16/2019 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2601.480,True
4/16/2019 9:00:00 PM,4/16/2019 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2592.241,True
4/16/2019 10:00:00 PM,4/16/2019 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2587.411,True
4/16/2019 11:00:00 PM,4/16/2019 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2571.613,True
4/17/2019 12:00:00 AM,4/16/2019 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2597.310,True
4/17/2019 1:00:00 AM,4/16/2019 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2509.157,True
4/17/2019 2:00:00 AM,4/16/2019 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2311.822,True
4/17/2019 3:00:00 AM,4/16/2019 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2167.047,True
4/17/2019 4:00:00 AM,4/17/2019 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2005.058,True
4/17/2019 5:00:00 AM,4/17/2019 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,1919.791,True
4/17/2019 6:00:00 AM,4/17/2019 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1881.137,True
4/17/2019 7:00:00 AM,4/17/2019 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1881.914,True
4/17/2019 8:00:00 AM,4/17/2019 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1929.747,True
4/17/2019 9:00:00 AM,4/17/2019 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2129.954,True
4/17/2019 10:00:00 AM,4/17/2019 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2402.480,True
4/17/2019 11:00:00 AM,4/17/2019 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2559.068,True
4/17/2019 12:00:00 PM,4/17/2019 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2599.269,True
4/17/2019 1:00:00 PM,4/17/2019 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2607.913,True
4/17/2019 2:00:00 PM,4/17/2019 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2613.281,True
4/17/2019 3:00:00 PM,4/17/2019 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2582.723,True
4/17/2019 4:00:00 PM,4/17/2019 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2622.546,True
4/17/2019 5:00:00 PM,4/17/2019 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2559.665,True
4/17/2019 6:00:00 PM,4/17/2019 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2611.622,True
4/17/2019 7:00:00 PM,4/17/2019 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2628.578,True
4/17/2019 8:00:00 PM,4/17/2019 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2661.257,True
4/17/2019 9:00:00 PM,4/17/2019 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2672.496,True
4/17/2019 10:00:00 PM,4/17/2019 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2593.153,True
4/17/2019 11:00:00 PM,4/17/2019 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2561.709,True
4/18/2019 12:00:00 AM,4/17/2019 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2590.756,True
4/18/2019 1:00:00 AM,4/17/2019 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2477.533,True
4/18/2019 2:00:00 AM,4/17/2019 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2316.860,True
4/18/2019 3:00:00 AM,4/17/2019 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2143.645,True
4/18/2019 4:00:00 AM,4/18/2019 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,1975.058,True
4/18/2019 5:00:00 AM,4/18/2019 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,1912.846,True
4/18/2019 6:00:00 AM,4/18/2019 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1849.721,True
4/18/2019 7:00:00 AM,4/18/2019 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1834.315,True
4/18/2019 8:00:00 AM,4/18/2019 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1916.008,True
4/18/2019 9:00:00 AM,4/18/2019 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2076.768,True
4/18/2019 10:00:00 AM,4/18/2019 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2337.914,True
4/18/2019 11:00:00 AM,4/18/2019 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2550.666,True
4/18/2019 12:00:00 PM,4/18/2019 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2648.049,True
4/18/2019 1:00:00 PM,4/18/2019 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2681.608,True
4/18/2019 2:00:00 PM,4/18/2019 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2647.922,True
4/18/2019 3:00:00 PM,4/18/2019 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2622.881,True
4/18/2019 4:00:00 PM,4/18/2019 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2614.007,True
4/18/2019 5:00:00 PM,4/18/2019 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2670.293,True
4/18/2019 6:00:00 PM,4/18/2019 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2748.522,True
4/18/2019 7:00:00 PM,4/18/2019 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2734.113,True
4/18/2019 8:00:00 PM,4/18/2019 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2819.233,True
4/18/2019 9:00:00 PM,4/18/2019 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2870.976,True
4/18/2019 10:00:00 PM,4/18/2019 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2810.172,True
4/18/2019 11:00:00 PM,4/18/2019 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2744.730,True
4/19/2019 12:00:00 AM,4/18/2019 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2731.351,True
4/19/2019 1:00:00 AM,4/18/2019 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2657.072,True
4/19/2019 2:00:00 AM,4/18/2019 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2458.217,True
4/19/2019 3:00:00 AM,4/18/2019 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2319.407,True
4/19/2019 4:00:00 AM,4/19/2019 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2120.764,True
4/19/2019 5:00:00 AM,4/19/2019 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2036.348,True
4/19/2019 6:00:00 AM,4/19/2019 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1976.886,True
4/19/2019 7:00:00 AM,4/19/2019 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1954.645,True
4/19/2019 8:00:00 AM,4/19/2019 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2029.054,True
