forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
12/5/2015 12:00:00 AM,12/11/2015 12:00:00 AM,Mid Atlantic - Dominion,11864,5130,6235,499
12/5/2015 12:00:00 AM,12/11/2015 12:00:00 AM,PJM RTO,22998,10743,9576,2679
12/5/2015 12:00:00 AM,12/11/2015 12:00:00 AM,Western,11134,5613,3341,2180
12/4/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Mid Atlantic - Dominion,14953,6557,5112,3284
12/4/2015 12:00:00 AM,12/4/2015 12:00:00 AM,PJM RTO,30953,12011,10258,8684
12/4/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Western,16000,5454,5146,5400
12/4/2015 12:00:00 AM,12/5/2015 12:00:00 AM,Mid Atlantic - Dominion,16383,6951,7145,2287
12/4/2015 12:00:00 AM,12/5/2015 12:00:00 AM,PJM RTO,32171,12075,13517,6579
12/4/2015 12:00:00 AM,12/5/2015 12:00:00 AM,Western,15788,5124,6372,4292
12/4/2015 12:00:00 AM,12/6/2015 12:00:00 AM,Mid Atlantic - Dominion,15842,6450,7083,2309
12/4/2015 12:00:00 AM,12/6/2015 12:00:00 AM,PJM RTO,31311,11209,14310,5792
12/4/2015 12:00:00 AM,12/6/2015 12:00:00 AM,Western,15469,4759,7227,3483
12/4/2015 12:00:00 AM,12/7/2015 12:00:00 AM,Mid Atlantic - Dominion,14434,6436,6580,1418
12/4/2015 12:00:00 AM,12/7/2015 12:00:00 AM,PJM RTO,28212,10749,12585,4878
12/4/2015 12:00:00 AM,12/7/2015 12:00:00 AM,Western,13778,4313,6005,3460
12/4/2015 12:00:00 AM,12/8/2015 12:00:00 AM,Mid Atlantic - Dominion,13582,5841,6339,1402
12/4/2015 12:00:00 AM,12/8/2015 12:00:00 AM,PJM RTO,26160,10154,11377,4629
12/4/2015 12:00:00 AM,12/8/2015 12:00:00 AM,Western,12578,4313,5038,3227
12/4/2015 12:00:00 AM,12/9/2015 12:00:00 AM,Mid Atlantic - Dominion,11870,5130,5338,1402
12/4/2015 12:00:00 AM,12/9/2015 12:00:00 AM,PJM RTO,22929,9443,9664,3822
12/4/2015 12:00:00 AM,12/9/2015 12:00:00 AM,Western,11059,4313,4326,2420
12/4/2015 12:00:00 AM,12/10/2015 12:00:00 AM,Mid Atlantic - Dominion,11034,5130,5143,761
12/4/2015 12:00:00 AM,12/10/2015 12:00:00 AM,PJM RTO,20116,9443,8057,2616
12/4/2015 12:00:00 AM,12/10/2015 12:00:00 AM,Western,9082,4313,2914,1855
12/3/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Mid Atlantic - Dominion,14902,7156,4585,3161
12/3/2015 12:00:00 AM,12/3/2015 12:00:00 AM,PJM RTO,29475,12610,7584,9281
12/3/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Western,14573,5454,2999,6120
12/3/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Mid Atlantic - Dominion,13729,7156,4962,1611
12/3/2015 12:00:00 AM,12/4/2015 12:00:00 AM,PJM RTO,29052,12610,9761,6681
12/3/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Western,15323,5454,4799,5070
12/3/2015 12:00:00 AM,12/5/2015 12:00:00 AM,Mid Atlantic - Dominion,13864,7550,5781,533
12/3/2015 12:00:00 AM,12/5/2015 12:00:00 AM,PJM RTO,27342,12089,10946,4307
12/3/2015 12:00:00 AM,12/5/2015 12:00:00 AM,Western,13478,4539,5165,3774
12/3/2015 12:00:00 AM,12/6/2015 12:00:00 AM,Mid Atlantic - Dominion,13570,6450,6553,567
12/3/2015 12:00:00 AM,12/6/2015 12:00:00 AM,PJM RTO,25963,10624,11803,3536
12/3/2015 12:00:00 AM,12/6/2015 12:00:00 AM,Western,12393,4174,5250,2969
12/3/2015 12:00:00 AM,12/7/2015 12:00:00 AM,Mid Atlantic - Dominion,12545,6436,5591,518
12/3/2015 12:00:00 AM,12/7/2015 12:00:00 AM,PJM RTO,24277,10749,10064,3464
12/3/2015 12:00:00 AM,12/7/2015 12:00:00 AM,Western,11732,4313,4473,2946
12/3/2015 12:00:00 AM,12/8/2015 12:00:00 AM,Mid Atlantic - Dominion,12177,5841,5818,518
12/3/2015 12:00:00 AM,12/8/2015 12:00:00 AM,PJM RTO,22330,10154,9627,2549
12/3/2015 12:00:00 AM,12/8/2015 12:00:00 AM,Western,10153,4313,3809,2031
12/3/2015 12:00:00 AM,12/9/2015 12:00:00 AM,Mid Atlantic - Dominion,10953,5130,5305,518
12/3/2015 12:00:00 AM,12/9/2015 12:00:00 AM,PJM RTO,20785,9443,8830,2512
12/3/2015 12:00:00 AM,12/9/2015 12:00:00 AM,Western,9832,4313,3525,1994
12/2/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Mid Atlantic - Dominion,12838,7280,2812,2746
12/2/2015 12:00:00 AM,12/2/2015 12:00:00 AM,PJM RTO,26228,12778,4670,8780
12/2/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Western,13390,5498,1858,6034
12/2/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Mid Atlantic - Dominion,13380,7280,5092,1008
12/2/2015 12:00:00 AM,12/3/2015 12:00:00 AM,PJM RTO,24750,11863,7310,5577
12/2/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Western,11370,4583,2218,4569
12/2/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Mid Atlantic - Dominion,12300,7280,4663,357
12/2/2015 12:00:00 AM,12/4/2015 12:00:00 AM,PJM RTO,25596,11863,8652,5081
12/2/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Western,13296,4583,3989,4724
12/2/2015 12:00:00 AM,12/5/2015 12:00:00 AM,Mid Atlantic - Dominion,12682,7674,4774,234
12/2/2015 12:00:00 AM,12/5/2015 12:00:00 AM,PJM RTO,25009,12257,8780,3972
12/2/2015 12:00:00 AM,12/5/2015 12:00:00 AM,Western,12327,4583,4006,3738
12/2/2015 12:00:00 AM,12/6/2015 12:00:00 AM,Mid Atlantic - Dominion,12206,6465,5473,268
12/2/2015 12:00:00 AM,12/6/2015 12:00:00 AM,PJM RTO,23519,10683,9635,3201
12/2/2015 12:00:00 AM,12/6/2015 12:00:00 AM,Western,11313,4218,4162,2933
12/2/2015 12:00:00 AM,12/7/2015 12:00:00 AM,Mid Atlantic - Dominion,10790,6451,4120,219
12/2/2015 12:00:00 AM,12/7/2015 12:00:00 AM,PJM RTO,22112,10808,8175,3129
12/2/2015 12:00:00 AM,12/7/2015 12:00:00 AM,Western,11322,4357,4055,2910
12/2/2015 12:00:00 AM,12/8/2015 12:00:00 AM,Mid Atlantic - Dominion,10422,5856,4347,219
12/2/2015 12:00:00 AM,12/8/2015 12:00:00 AM,PJM RTO,20564,10213,8113,2238
12/2/2015 12:00:00 AM,12/8/2015 12:00:00 AM,Western,10142,4357,3766,2019
12/1/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Mid Atlantic - Dominion,12418,7325,3194,1899
12/1/2015 12:00:00 AM,12/1/2015 12:00:00 AM,PJM RTO,25711,12823,5692,7196
12/1/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Western,13293,5498,2498,5297
12/1/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Mid Atlantic - Dominion,12996,7325,4284,1387
12/1/2015 12:00:00 AM,12/2/2015 12:00:00 AM,PJM RTO,23506,12128,6393,4985
12/1/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Western,10510,4803,2109,3598
12/1/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Mid Atlantic - Dominion,13234,7325,5075,834
12/1/2015 12:00:00 AM,12/3/2015 12:00:00 AM,PJM RTO,22252,11543,7057,3652
12/1/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Western,9018,4218,1982,2818
12/1/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Mid Atlantic - Dominion,12452,6167,5891,394
12/1/2015 12:00:00 AM,12/4/2015 12:00:00 AM,PJM RTO,23307,10385,9540,3382
12/1/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Western,10855,4218,3649,2988
12/1/2015 12:00:00 AM,12/5/2015 12:00:00 AM,Mid Atlantic - Dominion,11430,6561,4598,271
12/1/2015 12:00:00 AM,12/5/2015 12:00:00 AM,PJM RTO,22875,10779,9463,2633
12/1/2015 12:00:00 AM,12/5/2015 12:00:00 AM,Western,11445,4218,4865,2362
12/1/2015 12:00:00 AM,12/6/2015 12:00:00 AM,Mid Atlantic - Dominion,11882,6510,5067,305
12/1/2015 12:00:00 AM,12/6/2015 12:00:00 AM,PJM RTO,21793,10728,8598,2467
12/1/2015 12:00:00 AM,12/6/2015 12:00:00 AM,Western,9911,4218,3531,2162
12/1/2015 12:00:00 AM,12/7/2015 12:00:00 AM,Mid Atlantic - Dominion,10898,6496,4146,256
12/1/2015 12:00:00 AM,12/7/2015 12:00:00 AM,PJM RTO,20761,10853,7490,2418
12/1/2015 12:00:00 AM,12/7/2015 12:00:00 AM,Western,9863,4357,3344,2162
11/30/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Mid Atlantic - Dominion,13591,8165,4601,825
11/30/2015 12:00:00 AM,11/30/2015 12:00:00 AM,PJM RTO,26653,13865,7024,5764
11/30/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Western,13062,5700,2423,4939
11/30/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Mid Atlantic - Dominion,14277,8224,5398,655
11/30/2015 12:00:00 AM,12/1/2015 12:00:00 AM,PJM RTO,26295,13027,8601,4667
11/30/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Western,12018,4803,3203,4012
11/30/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Mid Atlantic - Dominion,14035,8224,5156,655
11/30/2015 12:00:00 AM,12/2/2015 12:00:00 AM,PJM RTO,23216,12442,7363,3411
11/30/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Western,9181,4218,2207,2756
11/30/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Mid Atlantic - Dominion,14469,8105,5989,375
11/30/2015 12:00:00 AM,12/3/2015 12:00:00 AM,PJM RTO,22846,12323,8044,2479
11/30/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Western,8377,4218,2055,2104
11/30/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Mid Atlantic - Dominion,12528,6947,5206,375
11/30/2015 12:00:00 AM,12/4/2015 12:00:00 AM,PJM RTO,22240,11165,8426,2649
11/30/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Western,9712,4218,3220,2274
11/30/2015 12:00:00 AM,12/5/2015 12:00:00 AM,Mid Atlantic - Dominion,11962,7341,4369,252
11/30/2015 12:00:00 AM,12/5/2015 12:00:00 AM,PJM RTO,22842,11559,8757,2526
11/30/2015 12:00:00 AM,12/5/2015 12:00:00 AM,Western,10880,4218,4388,2274
11/30/2015 12:00:00 AM,12/6/2015 12:00:00 AM,Mid Atlantic - Dominion,12414,7290,4838,286
11/30/2015 12:00:00 AM,12/6/2015 12:00:00 AM,PJM RTO,22139,11508,8296,2335
11/30/2015 12:00:00 AM,12/6/2015 12:00:00 AM,Western,9725,4218,3458,2049
11/29/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Mid Atlantic - Dominion,12155,7760,3230,1165
11/29/2015 12:00:00 AM,11/29/2015 12:00:00 AM,PJM RTO,27293,13810,7488,5995
11/29/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Western,15138,6050,4258,4830
11/29/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Mid Atlantic - Dominion,13705,8165,4846,694
11/29/2015 12:00:00 AM,11/30/2015 12:00:00 AM,PJM RTO,25641,13298,7559,4784
11/29/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Western,11936,5133,2713,4090
11/29/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Mid Atlantic - Dominion,14291,8224,5407,660
11/29/2015 12:00:00 AM,12/1/2015 12:00:00 AM,PJM RTO,26179,13027,8610,4542
11/29/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Western,11888,4803,3203,3882
11/29/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Mid Atlantic - Dominion,12881,7066,5155,660
11/29/2015 12:00:00 AM,12/2/2015 12:00:00 AM,PJM RTO,22017,11284,7362,3371
11/29/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Western,9136,4218,2207,2711
11/29/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Mid Atlantic - Dominion,13315,6947,5988,380
11/29/2015 12:00:00 AM,12/3/2015 12:00:00 AM,PJM RTO,21647,11165,8043,2439
11/29/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Western,8332,4218,2055,2059
11/29/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Mid Atlantic - Dominion,12532,6947,5205,380
11/29/2015 12:00:00 AM,12/4/2015 12:00:00 AM,PJM RTO,22199,11165,8425,2609
11/29/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Western,9667,4218,3220,2229
11/29/2015 12:00:00 AM,12/5/2015 12:00:00 AM,Mid Atlantic - Dominion,11966,7341,4368,257
11/29/2015 12:00:00 AM,12/5/2015 12:00:00 AM,PJM RTO,22801,11559,8756,2486
11/29/2015 12:00:00 AM,12/5/2015 12:00:00 AM,Western,10835,4218,4388,2229
11/28/2015 12:00:00 AM,11/28/2015 12:00:00 AM,Mid Atlantic - Dominion,13538,8009,4490,1039
11/28/2015 12:00:00 AM,11/28/2015 12:00:00 AM,PJM RTO,26322,14059,7435,4828
11/28/2015 12:00:00 AM,11/28/2015 12:00:00 AM,Western,12784,6050,2945,3789
11/28/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Mid Atlantic - Dominion,12548,8160,3442,946
11/28/2015 12:00:00 AM,11/29/2015 12:00:00 AM,PJM RTO,27040,13858,8734,4448
11/28/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Western,14492,5698,5292,3502
11/28/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Mid Atlantic - Dominion,14228,8165,5221,842
11/28/2015 12:00:00 AM,11/30/2015 12:00:00 AM,PJM RTO,25559,13298,8492,3769
11/28/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Western,11331,5133,3271,2927
11/28/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Mid Atlantic - Dominion,14024,8224,5272,528
11/28/2015 12:00:00 AM,12/1/2015 12:00:00 AM,PJM RTO,24734,13027,8481,3226
11/28/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Western,10710,4803,3209,2698
11/28/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Mid Atlantic - Dominion,12614,7066,5020,528
11/28/2015 12:00:00 AM,12/2/2015 12:00:00 AM,PJM RTO,21166,11284,7227,2655
11/28/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Western,8552,4218,2207,2127
11/28/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Mid Atlantic - Dominion,13573,6947,6098,528
11/28/2015 12:00:00 AM,12/3/2015 12:00:00 AM,PJM RTO,21898,11165,8153,2580
11/28/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Western,8325,4218,2055,2052
11/28/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Mid Atlantic - Dominion,12790,6947,5315,528
11/28/2015 12:00:00 AM,12/4/2015 12:00:00 AM,PJM RTO,22450,11165,8535,2750
11/28/2015 12:00:00 AM,12/4/2015 12:00:00 AM,Western,9660,4218,3220,2222
11/27/2015 12:00:00 AM,11/27/2015 12:00:00 AM,Mid Atlantic - Dominion,12880,9208,2544,1128
11/27/2015 12:00:00 AM,11/27/2015 12:00:00 AM,PJM RTO,27616,15483,6214,5919
11/27/2015 12:00:00 AM,11/27/2015 12:00:00 AM,Western,14736,6275,3670,4791
11/27/2015 12:00:00 AM,11/28/2015 12:00:00 AM,Mid Atlantic - Dominion,14072,8646,4652,774
11/27/2015 12:00:00 AM,11/28/2015 12:00:00 AM,PJM RTO,25926,14344,7200,4382
11/27/2015 12:00:00 AM,11/28/2015 12:00:00 AM,Western,11854,5698,2548,3608
11/27/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Mid Atlantic - Dominion,12618,8797,3049,772
11/27/2015 12:00:00 AM,11/29/2015 12:00:00 AM,PJM RTO,26752,14495,7847,4410
11/27/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Western,14134,5698,4798,3638
11/27/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Mid Atlantic - Dominion,14034,8802,4478,754
11/27/2015 12:00:00 AM,11/30/2015 12:00:00 AM,PJM RTO,25556,13935,7747,3874
11/27/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Western,11522,5133,3269,3120
11/27/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Mid Atlantic - Dominion,13741,8241,5059,441
11/27/2015 12:00:00 AM,12/1/2015 12:00:00 AM,PJM RTO,24653,13044,8268,3341
11/27/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Western,10912,4803,3209,2900
11/27/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Mid Atlantic - Dominion,12331,7083,4807,441
11/27/2015 12:00:00 AM,12/2/2015 12:00:00 AM,PJM RTO,21085,11301,7014,2770
11/27/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Western,8754,4218,2207,2329
11/27/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Mid Atlantic - Dominion,13290,6964,5885,441
11/27/2015 12:00:00 AM,12/3/2015 12:00:00 AM,PJM RTO,21817,11182,7940,2695
11/27/2015 12:00:00 AM,12/3/2015 12:00:00 AM,Western,8527,4218,2055,2254
11/26/2015 12:00:00 AM,11/26/2015 12:00:00 AM,Mid Atlantic - Dominion,12355,9231,1588,1536
11/26/2015 12:00:00 AM,11/26/2015 12:00:00 AM,PJM RTO,27124,15506,4567,7051
11/26/2015 12:00:00 AM,11/26/2015 12:00:00 AM,Western,14769,6275,2979,5515
11/26/2015 12:00:00 AM,11/27/2015 12:00:00 AM,Mid Atlantic - Dominion,13900,9366,3123,1411
11/26/2015 12:00:00 AM,11/27/2015 12:00:00 AM,PJM RTO,27918,15064,6793,6061
11/26/2015 12:00:00 AM,11/27/2015 12:00:00 AM,Western,14018,5698,3670,4650
11/26/2015 12:00:00 AM,11/28/2015 12:00:00 AM,Mid Atlantic - Dominion,14989,8804,4772,1413
11/26/2015 12:00:00 AM,11/28/2015 12:00:00 AM,PJM RTO,26862,14502,7285,5075
11/26/2015 12:00:00 AM,11/28/2015 12:00:00 AM,Western,11873,5698,2513,3662
11/26/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Mid Atlantic - Dominion,13311,8955,2945,1411
11/26/2015 12:00:00 AM,11/29/2015 12:00:00 AM,PJM RTO,27464,14653,7708,5103
11/26/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Western,14153,5698,4763,3692
11/26/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Mid Atlantic - Dominion,14820,8960,4467,1393
11/26/2015 12:00:00 AM,11/30/2015 12:00:00 AM,PJM RTO,26396,14093,7736,4567
11/26/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Western,11576,5133,3269,3174
11/26/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Mid Atlantic - Dominion,14527,8399,5048,1080
11/26/2015 12:00:00 AM,12/1/2015 12:00:00 AM,PJM RTO,25540,13202,8257,4081
11/26/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Western,11013,4803,3209,3001
11/26/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Mid Atlantic - Dominion,13117,7241,4796,1080
11/26/2015 12:00:00 AM,12/2/2015 12:00:00 AM,PJM RTO,21972,11459,7003,3510
11/26/2015 12:00:00 AM,12/2/2015 12:00:00 AM,Western,8855,4218,2207,2430
11/25/2015 12:00:00 AM,11/25/2015 12:00:00 AM,Mid Atlantic - Dominion,14238,10500,2188,1550
11/25/2015 12:00:00 AM,11/25/2015 12:00:00 AM,PJM RTO,29856,16775,4363,8718
11/25/2015 12:00:00 AM,11/25/2015 12:00:00 AM,Western,15618,6275,2175,7168
11/25/2015 12:00:00 AM,11/26/2015 12:00:00 AM,Mid Atlantic - Dominion,13422,9738,2295,1389
11/25/2015 12:00:00 AM,11/26/2015 12:00:00 AM,PJM RTO,28734,16013,4821,7900
11/25/2015 12:00:00 AM,11/26/2015 12:00:00 AM,Western,15312,6275,2526,6511
11/25/2015 12:00:00 AM,11/27/2015 12:00:00 AM,Mid Atlantic - Dominion,14129,9253,3487,1389
11/25/2015 12:00:00 AM,11/27/2015 12:00:00 AM,PJM RTO,27092,14951,6048,6093
11/25/2015 12:00:00 AM,11/27/2015 12:00:00 AM,Western,12963,5698,2561,4704
11/25/2015 12:00:00 AM,11/28/2015 12:00:00 AM,Mid Atlantic - Dominion,13965,8375,4201,1389
11/25/2015 12:00:00 AM,11/28/2015 12:00:00 AM,PJM RTO,24876,14073,6392,4411
11/25/2015 12:00:00 AM,11/28/2015 12:00:00 AM,Western,10911,5698,2191,3022
11/25/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Mid Atlantic - Dominion,12922,8526,3007,1389
11/25/2015 12:00:00 AM,11/29/2015 12:00:00 AM,PJM RTO,25273,14224,6638,4411
11/25/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Western,12351,5698,3631,3022
11/25/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Mid Atlantic - Dominion,14570,8531,4668,1371
11/25/2015 12:00:00 AM,11/30/2015 12:00:00 AM,PJM RTO,25599,13259,7975,4365
11/25/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Western,11029,4728,3307,2994
11/25/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Mid Atlantic - Dominion,14564,8399,5105,1060
11/25/2015 12:00:00 AM,12/1/2015 12:00:00 AM,PJM RTO,24992,12753,8266,3973
11/25/2015 12:00:00 AM,12/1/2015 12:00:00 AM,Western,10428,4354,3161,2913
11/24/2015 12:00:00 AM,11/24/2015 12:00:00 AM,Mid Atlantic - Dominion,15239,10896,2021,2322
11/24/2015 12:00:00 AM,11/24/2015 12:00:00 AM,PJM RTO,32432,17499,4960,9973
11/24/2015 12:00:00 AM,11/24/2015 12:00:00 AM,Western,17193,6603,2939,7651
11/24/2015 12:00:00 AM,11/25/2015 12:00:00 AM,Mid Atlantic - Dominion,15731,10680,3360,1691
11/24/2015 12:00:00 AM,11/25/2015 12:00:00 AM,PJM RTO,30260,16451,5627,8182
11/24/2015 12:00:00 AM,11/25/2015 12:00:00 AM,Western,14529,5771,2267,6491
11/24/2015 12:00:00 AM,11/26/2015 12:00:00 AM,Mid Atlantic - Dominion,13231,9189,2351,1691
11/24/2015 12:00:00 AM,11/26/2015 12:00:00 AM,PJM RTO,26296,14960,4325,7011
11/24/2015 12:00:00 AM,11/26/2015 12:00:00 AM,Western,13065,5771,1974,5320
11/24/2015 12:00:00 AM,11/27/2015 12:00:00 AM,Mid Atlantic - Dominion,13945,8521,3733,1691
11/24/2015 12:00:00 AM,11/27/2015 12:00:00 AM,PJM RTO,25454,14292,5892,5270
11/24/2015 12:00:00 AM,11/27/2015 12:00:00 AM,Western,11509,5771,2159,3579
11/24/2015 12:00:00 AM,11/28/2015 12:00:00 AM,Mid Atlantic - Dominion,11343,7288,2644,1411
11/24/2015 12:00:00 AM,11/28/2015 12:00:00 AM,PJM RTO,21123,12986,4283,3854
11/24/2015 12:00:00 AM,11/28/2015 12:00:00 AM,Western,9780,5698,1639,2443
11/24/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Mid Atlantic - Dominion,11494,7439,2644,1411
11/24/2015 12:00:00 AM,11/29/2015 12:00:00 AM,PJM RTO,22264,13137,5273,3854
11/24/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Western,10770,5698,2629,2443
11/24/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Mid Atlantic - Dominion,12768,7444,3931,1393
11/24/2015 12:00:00 AM,11/30/2015 12:00:00 AM,PJM RTO,22156,12172,6176,3808
11/24/2015 12:00:00 AM,11/30/2015 12:00:00 AM,Western,9388,4728,2245,2415
11/23/2015 12:00:00 AM,11/23/2015 12:00:00 AM,Mid Atlantic - Dominion,14991,10378,2619,1994
11/23/2015 12:00:00 AM,11/23/2015 12:00:00 AM,PJM RTO,31721,18311,5944,7466
11/23/2015 12:00:00 AM,11/23/2015 12:00:00 AM,Western,16730,7933,3325,5472
11/23/2015 12:00:00 AM,11/24/2015 12:00:00 AM,Mid Atlantic - Dominion,15923,10913,3306,1704
11/23/2015 12:00:00 AM,11/24/2015 12:00:00 AM,PJM RTO,31905,18494,7225,6186
11/23/2015 12:00:00 AM,11/24/2015 12:00:00 AM,Western,15982,7581,3919,4482
11/23/2015 12:00:00 AM,11/25/2015 12:00:00 AM,Mid Atlantic - Dominion,14120,10060,2988,1072
11/23/2015 12:00:00 AM,11/25/2015 12:00:00 AM,PJM RTO,27063,15831,5964,5268
11/23/2015 12:00:00 AM,11/25/2015 12:00:00 AM,Western,12943,5771,2976,4196
11/23/2015 12:00:00 AM,11/26/2015 12:00:00 AM,Mid Atlantic - Dominion,12510,9189,2249,1072
11/23/2015 12:00:00 AM,11/26/2015 12:00:00 AM,PJM RTO,24506,14960,4631,4915
11/23/2015 12:00:00 AM,11/26/2015 12:00:00 AM,Western,11996,5771,2382,3843
11/23/2015 12:00:00 AM,11/27/2015 12:00:00 AM,Mid Atlantic - Dominion,11074,7363,2639,1072
11/23/2015 12:00:00 AM,11/27/2015 12:00:00 AM,PJM RTO,22525,13134,5076,4315
11/23/2015 12:00:00 AM,11/27/2015 12:00:00 AM,Western,11451,5771,2437,3243
11/23/2015 12:00:00 AM,11/28/2015 12:00:00 AM,Mid Atlantic - Dominion,11012,7288,2652,1072
11/23/2015 12:00:00 AM,11/28/2015 12:00:00 AM,PJM RTO,21518,12986,4569,3963
11/23/2015 12:00:00 AM,11/28/2015 12:00:00 AM,Western,10506,5698,1917,2891
11/23/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Mid Atlantic - Dominion,11163,7439,2652,1072
11/23/2015 12:00:00 AM,11/29/2015 12:00:00 AM,PJM RTO,22359,13137,5259,3963
11/23/2015 12:00:00 AM,11/29/2015 12:00:00 AM,Western,11196,5698,2607,2891
11/22/2015 12:00:00 AM,11/22/2015 12:00:00 AM,Mid Atlantic - Dominion,16035,10758,3255,2022
11/22/2015 12:00:00 AM,11/22/2015 12:00:00 AM,PJM RTO,35467,20603,9418,5446
11/22/2015 12:00:00 AM,11/22/2015 12:00:00 AM,Western,19432,9845,6163,3424
11/22/2015 12:00:00 AM,11/23/2015 12:00:00 AM,Mid Atlantic - Dominion,15412,10378,3285,1749
11/22/2015 12:00:00 AM,11/23/2015 12:00:00 AM,PJM RTO,29306,18732,6420,4154
11/22/2015 12:00:00 AM,11/23/2015 12:00:00 AM,Western,13894,8354,3135,2405
11/22/2015 12:00:00 AM,11/24/2015 12:00:00 AM,Mid Atlantic - Dominion,16008,10913,3386,1709
11/22/2015 12:00:00 AM,11/24/2015 12:00:00 AM,PJM RTO,28271,17120,7307,3844
11/22/2015 12:00:00 AM,11/24/2015 12:00:00 AM,Western,12263,6207,3921,2135
11/22/2015 12:00:00 AM,11/25/2015 12:00:00 AM,Mid Atlantic - Dominion,14375,10060,3068,1247
11/22/2015 12:00:00 AM,11/25/2015 12:00:00 AM,PJM RTO,25179,15787,6046,3346
11/22/2015 12:00:00 AM,11/25/2015 12:00:00 AM,Western,10804,5727,2978,2099
11/22/2015 12:00:00 AM,11/26/2015 12:00:00 AM,Mid Atlantic - Dominion,12765,9189,2329,1247
