time,latitude,longitude,timezone,type,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility
2019-05-26 11:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,68.13,69.1,66.61,0.95,1016.7,2.63,2.63,214,0.09,0,9.533
2019-05-26 12:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,71.97,73.03,68.35,0.88,1016.9,3.86,3.86,212,0.15,1,9.919
2019-05-26 13:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,75.97,77.13,70.15,0.82,1017.4,4.72,4.72,250,0.05,3,9.892
2019-05-26 14:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,81.25,84.47,69.09,0.67,1017.1,5.04,5.04,270,0.03,5,9.775
2019-05-26 15:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,83.93,86.8,67.39,0.58,1016.7,5.18,5.18,297,0.16,7,9.771
2019-05-26 16:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,85.65,88.73,67.48,0.55,1016.6,5.89,5.89,320,0.24,8,9.675
2019-05-26 17:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,87.6,91.3,68.11,0.53,1015.8,6.15,6.15,266,0.73,6,9.533
2019-05-26 18:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,86.65,90.39,68.37,0.55,1015.3,6.31,6.31,275,0.73,6,9.573
2019-05-26 19:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,87.04,92.41,70.56,0.58,1014.9,5.58,5.58,264,0.63,6,9.472
2019-05-26 20:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,87.44,92.15,69.6,0.56,1013.7,5.06,5.06,296,0.52,5,9.296
2019-05-26 21:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,87.83,91.25,67.66,0.51,1013.7,7.47,7.47,274,0.46,3,10.0
2019-05-26 22:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,84.82,87.86,67.57,0.56,1013.1,5.89,5.89,273,0.49,1,10.0
2019-05-26 23:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,81.02,84.13,68.93,0.67,1013.5,4.48,4.48,199,0.66,0,9.774
2019-05-27 00:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,79.09,81.84,69.96,0.74,1013.3,4.87,4.87,199,0.58,0,8.848
2019-05-27 01:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,77.0,78.24,71.03,0.82,1012.5,4.19,4.19,192,0.46,0,8.058
2019-05-27 02:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0,0,none,75.89,77.18,71.07,0.85,1013.5,2.25,2.25,206,0.64,0,9.224
2019-05-27 03:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0,0,none,75.89,77.02,69.9,0.82,1014.0,5.12,5.12,326,0.79,0,9.375
2019-05-27 04:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0,0,none,74.04,75.13,69.19,0.85,1013.8,4.07,4.07,306,0.76,0,9.528
2019-05-27 05:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0,0,none,72.84,73.88,68.56,0.86,1013.7,3.69,3.69,330,0.75,0,9.485
2019-05-27 06:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,72.79,73.84,68.54,0.87,1013.2,3.03,3.03,340,0.57,0,10.0
2019-05-27 07:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,71.68,72.6,67.35,0.86,1012.8,2.52,2.52,6,0.43,0,10.0
2019-05-27 08:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,70.58,71.43,66.59,0.87,1012.9,2.85,2.85,328,0.29,0,10.0
2019-05-27 09:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,69.25,70.15,66.48,0.91,1013.4,3.09,3.09,330,0.25,0,9.982
2019-05-27 10:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,68.37,69.26,66.18,0.93,1013.5,3.23,3.23,346,0.72,0,10.0
2019-05-27 11:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,70.27,71.28,67.55,0.91,1014.6,5.12,5.12,348,0.81,0,10.0
2019-05-27 12:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,73.19,73.96,66.54,0.8,1015.3,4.71,4.71,345,0.82,1,10.0
2019-05-27 13:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,75.39,75.9,64.75,0.7,1015.4,6.27,6.27,4,0.44,3,10.0
2019-05-27 14:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,78.15,78.68,65.06,0.64,1015.3,4.85,4.85,354,0.35,4,10.0
2019-05-27 15:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,79.39,79.84,64.19,0.6,1014.9,5.46,5.46,356,0.62,5,10.0
2019-05-27 16:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,80.05,81.43,62.88,0.56,1015.0,5.76,5.76,328,0.75,5,9.913
2019-05-27 17:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,80.54,81.8,62.66,0.55,1014.7,5.99,6.52,315,0.85,5,9.763
2019-05-27 18:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,81.82,83.05,63.14,0.53,1014.4,7.26,7.26,322,0.77,5,10.0
2019-05-27 19:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,82.17,83.01,61.88,0.5,1013.7,6.74,6.89,327,0.66,5,10.0
2019-05-27 20:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,83.97,84.52,61.7,0.47,1013.2,6.48,6.48,336,0.69,4,10.0
2019-05-27 21:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,83.67,84.13,61.28,0.47,1012.6,6.74,6.74,300,0.47,3,10.0
2019-05-27 22:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,83.59,84.3,62.05,0.48,1012.8,5.8,5.97,310,0.49,1,10.0
2019-05-27 23:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,83.25,84.04,62.18,0.49,1012.7,4.17,4.17,315,0.43,0,10.0
2019-05-28 00:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,80.12,81.72,63.96,0.58,1013.0,3.45,3.45,354,0.31,0,10.0
2019-05-28 01:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,75.4,75.97,65.22,0.71,1013.6,3.06,3.06,110,0.25,0,9.833
2019-05-28 02:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,73.46,74.06,65.31,0.76,1013.9,2.37,2.37,141,0.27,0,10.0
2019-05-28 03:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,71.52,72.2,65.54,0.81,1013.3,3.94,3.94,129,0.06,0,10.0
2019-05-28 04:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,70.96,71.61,65.23,0.82,1013.0,0.79,1.26,132,0.02,0,9.792
2019-05-28 05:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,69.75,70.29,64.08,0.82,1013.2,2.91,2.91,170,0.17,0,10.0
2019-05-28 06:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,69.27,69.87,64.4,0.85,1012.2,3.51,3.51,158,0.28,0,9.94
2019-05-28 07:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,69.31,69.95,64.72,0.85,1012.2,3.56,3.56,170,0.24,0,9.955
2019-05-28 08:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0,0.0,none,69.34,69.9,64.13,0.84,1012.3,4.95,4.95,182,0.76,0,9.965
2019-05-28 09:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0,0.0,none,68.49,69.23,65.21,0.89,1011.9,5.68,5.68,169,0.84,0,10.0
2019-05-28 10:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,70.03,70.85,66.2,0.88,1011.6,4.8,4.8,174,0.86,0,10.0
2019-05-28 11:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0007,0.02,rain,70.21,71.01,66.08,0.87,1011.4,6.33,6.33,198,0.93,0,7.665
2019-05-28 12:00:00,38.84833,-77.03417,America/New_York,historical,Possible Drizzle,rain,0.0029,0.41,rain,69.82,70.79,67.14,0.91,1011.7,4.48,4.48,179,0.97,1,9.205
2019-05-28 13:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,70.75,71.79,67.9,0.91,1011.7,5.76,5.76,202,1.0,2,9.903
2019-05-28 14:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,72.02,73.07,68.35,0.88,1010.8,8.23,8.23,199,0.96,3,10.0
2019-05-28 15:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,75.08,76.18,69.48,0.83,1010.2,7.61,7.61,189,0.7,5,10.0
2019-05-28 16:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,79.47,82.35,69.79,0.72,1009.7,8.73,8.73,193,0.74,5,10.0
2019-05-28 17:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,82.7,86.94,70.44,0.67,1008.8,9.0,9.0,203,0.34,8,10.0
2019-05-28 18:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,85.67,90.65,70.44,0.6,1008.0,8.46,8.46,213,0.21,8,10.0
2019-05-28 19:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,87.72,93.64,71.06,0.58,1007.5,8.02,8.02,210,0.48,6,10.0
2019-05-28 20:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,89.38,95.3,70.63,0.54,1006.7,9.29,10.97,233,0.4,5,10.0
2019-05-28 21:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,89.29,95.08,70.51,0.54,1006.2,9.01,9.01,224,0.24,3,10.0
2019-05-28 22:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,89.29,95.42,70.9,0.55,1006.0,8.98,8.98,214,0.31,1,10.0
2019-05-28 23:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,88.18,94.21,71.07,0.57,1005.7,5.88,5.88,201,0.51,0,10.0
2019-05-29 00:00:00,38.84833,-77.03417,America/New_York,historical,Humid and Partly Cloudy,partly-cloudy-day,0.0,0.0,none,85.26,91.71,72.52,0.66,1006.2,5.12,5.12,197,0.39,0,10.0
2019-05-29 01:00:00,38.84833,-77.03417,America/New_York,historical,Humid,clear-night,0.0,0.0,none,82.8,88.85,73.35,0.73,1006.5,2.98,2.98,200,0.2,0,10.0
2019-05-29 02:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,81.6,86.15,71.82,0.72,1007.0,3.37,3.37,242,0.07,0,10.0
2019-05-29 03:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,79.87,83.47,71.66,0.76,1007.1,3.15,3.15,201,0.16,0,10.0
2019-05-29 04:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,77.58,78.75,70.54,0.79,1007.3,2.39,2.39,191,0.07,0,9.92
2019-05-29 05:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,76.51,77.63,69.95,0.8,1007.3,1.08,1.08,263,0.07,0,9.688
2019-05-29 06:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,73.62,74.75,69.35,0.87,1006.8,0.0,1.29,231,0.06,0,9.21
2019-05-29 07:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,72.2,73.35,69.1,0.9,1006.9,0.78,0.78,171,0.1,0,9.388
2019-05-29 08:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,71.58,72.63,68.21,0.89,1007.2,1.08,1.12,37,0.14,0,9.408
2019-05-29 09:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,70.36,71.32,67.2,0.9,1007.5,0.95,0.95,270,0.05,0,9.0
2019-05-29 10:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,69.77,70.78,67.43,0.92,1007.8,0.63,1.25,196,0.05,0,8.471
2019-05-29 11:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,71.49,72.54,68.19,0.89,1008.2,0.99,0.99,135,0.14,0,9.457
2019-05-29 12:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,76.28,77.13,67.68,0.75,1008.3,2.99,2.99,214,0.0,1,9.962
2019-05-29 13:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,81.3,84.43,68.83,0.66,1008.2,5.42,5.42,222,0.02,3,10.0
2019-05-29 14:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,84.89,88.04,67.75,0.57,1008.2,5.42,5.42,238,0.1,5,9.959
2019-05-29 15:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,87.18,90.37,67.41,0.52,1007.8,8.5,8.5,235,0.2,7,9.971
2019-05-29 16:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,88.55,92.1,67.72,0.5,1007.4,8.05,8.05,227,0.18,8,9.875
2019-05-29 17:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,89.79,93.18,67.25,0.48,1006.7,7.89,9.94,227,0.36,8,10.0
2019-05-29 18:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,90.4,93.87,67.25,0.47,1006.5,8.99,10.33,232,0.45,7,9.98
2019-05-29 19:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,91.19,95.05,67.63,0.46,1005.8,10.49,10.78,226,0.58,6,9.807
2019-05-29 20:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,91.39,95.58,68.04,0.47,1005.0,10.07,11.88,236,0.4,5,9.934
2019-05-29 21:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,90.98,95.05,67.96,0.47,1004.7,10.74,14.09,242,0.44,3,9.967
2019-05-29 22:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,90.04,94.95,69.26,0.51,1005.3,9.89,11.32,249,0.38,1,9.606
2019-05-29 23:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,87.88,91.42,67.84,0.52,1005.6,9.29,16.47,271,0.38,0,9.766
2019-05-30 00:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,87.22,88.76,64.43,0.47,1006.1,7.37,11.84,273,0.29,0,10.0
2019-05-30 01:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,84.66,85.47,62.64,0.48,1006.5,5.55,5.55,233,0.36,0,10.0
2019-05-30 02:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,83.09,84.09,62.78,0.5,1007.1,3.61,3.86,263,0.26,0,10.0
2019-05-30 03:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,80.55,81.88,62.95,0.55,1007.2,4.79,4.79,284,0.27,0,10.0
2019-05-30 04:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,78.12,78.43,62.95,0.6,1008.0,4.64,4.64,278,0.36,0,10.0
2019-05-30 05:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,76.99,77.31,63.11,0.62,1008.3,3.76,3.76,261,0.53,0,10.0
2019-05-30 06:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0,0.0,none,75.26,75.75,64.57,0.69,1008.6,3.93,3.93,276,0.63,0,10.0
2019-05-30 07:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,74.05,74.45,63.72,0.7,1008.5,2.14,2.14,265,0.47,0,10.0
2019-05-30 08:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,73.28,73.63,63.24,0.71,1008.5,2.35,2.35,241,0.31,0,10.0
2019-05-30 09:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0.0,0.0,none,70.4,70.83,63.39,0.78,1008.5,3.14,3.14,275,0.08,0,10.0
2019-05-30 10:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,69.01,69.45,63.14,0.82,1008.7,0.57,1.71,150,0.17,0,10.0
2019-05-30 11:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,71.33,71.79,63.87,0.77,1009.8,3.39,3.39,223,0.07,0,10.0
2019-05-30 12:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,76.17,76.62,64.23,0.67,1009.8,3.56,3.56,229,0.19,1,10.0
2019-05-30 13:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,78.91,79.42,64.79,0.62,1009.6,4.49,4.49,205,0.15,3,10.0
2019-05-30 14:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,81.43,83.13,64.63,0.57,1009.3,5.1,5.1,235,0.36,5,10.0
2019-05-30 15:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,83.19,85.07,65.26,0.55,1009.1,6.76,6.76,222,0.38,6,10.0
2019-05-30 16:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0.0,0.0,none,85.24,87.02,65.01,0.51,1008.8,7.88,7.88,210,0.19,8,10.0
2019-05-30 17:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,86.64,89.2,66.42,0.51,1008.3,10.04,10.41,212,0.36,8,10.0
2019-05-30 18:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,87.12,90.27,67.35,0.52,1007.1,9.53,9.53,203,0.73,6,10.0
2019-05-30 19:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,88.17,91.05,66.75,0.49,1006.5,8.43,9.67,226,0.67,5,10.0
2019-05-30 20:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.1682,0.15,rain,80.03,82.8,68.64,0.68,1007.9,6.69,15.35,269,0.86,4,4.842
2019-05-30 21:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0173,0.35,rain,74.85,75.85,68.67,0.81,1007.1,5.72,12.52,247,0.87,3,10.0
2019-05-30 22:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0.0,0.0,none,76.33,77.47,70.08,0.81,1007.1,4.63,4.63,214,0.41,1,10.0
2019-05-30 23:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0.0,0.0,none,76.56,77.68,69.97,0.8,1006.7,2.69,2.69,261,0.61,0,9.969
2019-05-31 00:00:00,38.84833,-77.03417,America/New_York,historical,Overcast,cloudy,0.0,0.0,none,75.47,76.66,70.27,0.84,1007.5,5.74,5.74,234,0.89,0,8.234
2019-05-31 01:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0052,0.3,rain,74.47,75.69,70.21,0.87,1007.7,4.93,5.38,288,0.85,0,9.63
2019-05-31 02:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0.0,0.0,none,73.42,74.63,69.94,0.89,1007.5,5.19,5.19,246,0.65,0,10.0
2019-05-31 03:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0.0,0.0,none,73.6,74.58,68.25,0.83,1007.9,6.57,6.57,273,0.53,0,9.98
2019-05-31 04:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,72.92,73.57,65.62,0.78,1007.9,7.68,7.68,271,0.36,0,10.0
2019-05-31 05:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,71.18,71.67,64.0,0.78,1007.6,5.79,5.79,245,0.22,0,10.0
2019-05-31 06:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,70.1,70.56,63.57,0.8,1008.4,7.21,7.21,248,0.15,0,9.977
2019-05-31 07:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,68.65,69.11,63.21,0.83,1008.3,3.51,3.51,248,0.0,0,9.926
2019-05-31 08:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,67.31,67.76,62.81,0.86,1008.3,2.36,2.36,252,0.0,0,9.732
2019-05-31 09:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,65.63,66.05,62.11,0.88,1008.7,3.07,3.07,231,0.0,0,9.945
2019-05-31 10:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,65.58,65.89,61.33,0.86,1009.3,3.06,3.06,234,0.06,0,9.913
2019-05-31 11:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,67.14,67.59,62.77,0.86,1009.8,2.94,2.94,242,0.06,0,9.992
2019-05-31 12:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,72.68,72.91,62.09,0.69,1010.5,4.06,4.06,264,0.02,1,9.974
2019-05-31 13:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,75.56,75.77,62.02,0.63,1010.6,7.41,7.41,278,0.06,3,9.94
2019-05-31 14:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,77.45,77.6,61.34,0.58,1010.6,7.56,7.56,287,0.06,5,9.936
2019-05-31 15:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,79.32,79.45,60.82,0.53,1010.9,7.31,8.8,295,0.25,6,9.963
2019-05-31 16:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,80.24,81.26,61.22,0.52,1010.8,6.37,7.33,288,0.57,6,9.855
2019-05-31 17:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,81.33,82.03,60.77,0.5,1010.5,7.36,8.6,308,0.58,6,9.897
2019-05-31 18:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,82.06,82.51,60.31,0.48,1009.8,5.86,5.86,303,0.7,5,9.745
2019-05-31 19:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,83.25,83.3,59.63,0.45,1009.4,6.34,6.34,314,0.4,6,9.944
2019-05-31 20:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,84.06,84.06,58.11,0.41,1008.7,6.16,6.16,303,0.44,4,10.0
2019-05-31 21:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,84.21,84.21,57.69,0.41,1008.2,4.12,4.12,306,0.34,3,10.0
2019-05-31 22:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,82.86,82.86,58.98,0.44,1008.1,3.57,3.57,349,0.3,1,10.0
2019-05-31 23:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-day,0,0,none,81.1,81.47,58.96,0.47,1008.1,3.21,3.32,2,0.32,0,10.0
2019-06-01 00:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-day,0,0,none,78.42,78.79,63.4,0.6,1009.0,3.56,3.56,120,0.29,0,10.0
2019-06-01 01:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,75.67,76.12,64.24,0.68,1009.1,1.62,1.62,175,0.23,0,10.0
2019-06-01 02:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,74.67,75.15,64.45,0.71,1009.3,0.64,0.64,97,0.43,0,10.0
2019-06-01 03:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-night,0,0,none,72.86,73.53,65.75,0.78,1010.2,1.94,2.36,129,0.78,0,10.0
2019-06-01 04:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,71.83,72.47,65.35,0.8,1009.9,3.92,3.92,196,0.4,0,10.0
2019-06-01 05:00:00,38.84833,-77.03417,America/New_York,historical,Partly Cloudy,partly-cloudy-night,0,0,none,70.82,71.43,64.84,0.81,1009.8,5.63,5.63,216,0.44,0,9.87
2019-06-01 06:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,69.72,70.33,64.58,0.84,1008.8,3.76,3.76,291,0.15,0,9.965
2019-06-01 07:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,69.21,69.72,63.75,0.83,1008.2,3.31,3.31,306,0.1,0,9.72
2019-06-01 08:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,68.1,68.54,62.94,0.84,1009.0,2.33,2.33,299,0.03,0,9.812
2019-06-01 09:00:00,38.84833,-77.03417,America/New_York,historical,Clear,clear-night,0,0,none,67.0,67.34,61.96,0.84,1009.5,1.8,1.8,321,0.06,0,10.0
2019-06-01 10:00:00,38.84833,-77.03417,America/New_York,historical,Mostly Cloudy,partly-cloudy-day,0,0,none,66.41,66.75,61.8,0.85,1010.2,4.21,4.21,343,0.6,0,9.815
