forecast_execution_date_ept,forecast_date,forecast_gen_outage_mw_rto,forecast_gen_outage_mw_west,forecast_gen_outage_mw_other
4/12/2015 12:00:00 AM,6/8/2015 12:00:00 AM,2446,848,1598
4/12/2015 12:00:00 AM,6/9/2015 12:00:00 AM,1072,263,809
4/12/2015 12:00:00 AM,6/10/2015 12:00:00 AM,1072,263,809
4/12/2015 12:00:00 AM,6/11/2015 12:00:00 AM,1045,263,782
4/12/2015 12:00:00 AM,6/12/2015 12:00:00 AM,1045,263,782
4/12/2015 12:00:00 AM,6/13/2015 12:00:00 AM,801,19,782
4/12/2015 12:00:00 AM,6/14/2015 12:00:00 AM,1009,263,746
4/12/2015 12:00:00 AM,6/15/2015 12:00:00 AM,126,19,107
4/12/2015 12:00:00 AM,6/16/2015 12:00:00 AM,126,19,107
4/12/2015 12:00:00 AM,6/17/2015 12:00:00 AM,126,19,107
4/12/2015 12:00:00 AM,6/18/2015 12:00:00 AM,126,19,107
4/12/2015 12:00:00 AM,6/19/2015 12:00:00 AM,126,19,107
4/12/2015 12:00:00 AM,6/20/2015 12:00:00 AM,87,19,68
4/12/2015 12:00:00 AM,6/21/2015 12:00:00 AM,87,19,68
4/12/2015 12:00:00 AM,6/22/2015 12:00:00 AM,87,19,68
4/12/2015 12:00:00 AM,6/23/2015 12:00:00 AM,87,19,68
4/12/2015 12:00:00 AM,6/24/2015 12:00:00 AM,87,19,68
4/12/2015 12:00:00 AM,6/25/2015 12:00:00 AM,152,19,133
4/12/2015 12:00:00 AM,6/26/2015 12:00:00 AM,87,19,68
4/12/2015 12:00:00 AM,6/27/2015 12:00:00 AM,39,19,20
4/12/2015 12:00:00 AM,6/28/2015 12:00:00 AM,39,19,20
4/12/2015 12:00:00 AM,6/29/2015 12:00:00 AM,39,19,20
4/12/2015 12:00:00 AM,6/30/2015 12:00:00 AM,39,19,20
4/12/2015 12:00:00 AM,7/1/2015 12:00:00 AM,39,19,20
4/12/2015 12:00:00 AM,7/2/2015 12:00:00 AM,39,19,20
4/12/2015 12:00:00 AM,7/3/2015 12:00:00 AM,39,19,20
4/12/2015 12:00:00 AM,7/4/2015 12:00:00 AM,39,19,20
4/12/2015 12:00:00 AM,7/5/2015 12:00:00 AM,39,19,20
4/12/2015 12:00:00 AM,7/6/2015 12:00:00 AM,39,19,20
4/12/2015 12:00:00 AM,7/7/2015 12:00:00 AM,116,19,97
4/12/2015 12:00:00 AM,7/8/2015 12:00:00 AM,169,19,150
4/12/2015 12:00:00 AM,7/9/2015 12:00:00 AM,104,19,85
4/12/2015 12:00:00 AM,7/10/2015 12:00:00 AM,104,19,85
4/12/2015 12:00:00 AM,7/11/2015 12:00:00 AM,104,19,85
4/12/2015 12:00:00 AM,7/12/2015 12:00:00 AM,104,19,85
4/11/2015 12:00:00 AM,4/12/2015 12:00:00 AM,41610,19165,22445
4/11/2015 12:00:00 AM,4/13/2015 12:00:00 AM,45147,20561,24586
4/11/2015 12:00:00 AM,4/14/2015 12:00:00 AM,44091,20435,23656
4/11/2015 12:00:00 AM,4/15/2015 12:00:00 AM,44449,20426,24023
4/11/2015 12:00:00 AM,4/16/2015 12:00:00 AM,42254,18953,23301
4/11/2015 12:00:00 AM,4/17/2015 12:00:00 AM,42438,18833,23605
4/11/2015 12:00:00 AM,4/18/2015 12:00:00 AM,49823,25049,24774
4/11/2015 12:00:00 AM,4/19/2015 12:00:00 AM,48352,24315,24037
4/11/2015 12:00:00 AM,4/20/2015 12:00:00 AM,49058,24168,24890
4/11/2015 12:00:00 AM,4/21/2015 12:00:00 AM,45232,21047,24185
4/11/2015 12:00:00 AM,4/22/2015 12:00:00 AM,43356,19393,23963
4/11/2015 12:00:00 AM,4/23/2015 12:00:00 AM,44703,20879,23824
4/11/2015 12:00:00 AM,4/24/2015 12:00:00 AM,44566,20445,24121
4/11/2015 12:00:00 AM,4/25/2015 12:00:00 AM,45467,20493,24974
4/11/2015 12:00:00 AM,4/26/2015 12:00:00 AM,45080,20322,24758
4/11/2015 12:00:00 AM,4/27/2015 12:00:00 AM,42900,18802,24098
4/11/2015 12:00:00 AM,4/28/2015 12:00:00 AM,39328,15615,23713
4/11/2015 12:00:00 AM,4/29/2015 12:00:00 AM,38336,15552,22784
4/11/2015 12:00:00 AM,4/30/2015 12:00:00 AM,37636,15371,22265
4/11/2015 12:00:00 AM,5/1/2015 12:00:00 AM,37949,15116,22833
4/11/2015 12:00:00 AM,5/2/2015 12:00:00 AM,40419,18541,21878
4/11/2015 12:00:00 AM,5/3/2015 12:00:00 AM,41200,18031,23169
4/11/2015 12:00:00 AM,5/4/2015 12:00:00 AM,41351,19330,22021
4/11/2015 12:00:00 AM,5/5/2015 12:00:00 AM,36590,16865,19725
4/11/2015 12:00:00 AM,5/6/2015 12:00:00 AM,38479,17487,20992
4/11/2015 12:00:00 AM,5/7/2015 12:00:00 AM,35210,16770,18440
4/11/2015 12:00:00 AM,5/8/2015 12:00:00 AM,36349,17452,18897
4/11/2015 12:00:00 AM,5/9/2015 12:00:00 AM,38404,19666,18738
4/11/2015 12:00:00 AM,5/10/2015 12:00:00 AM,37243,20148,17095
4/11/2015 12:00:00 AM,5/11/2015 12:00:00 AM,36718,17962,18756
4/11/2015 12:00:00 AM,5/12/2015 12:00:00 AM,35148,17483,17665
4/11/2015 12:00:00 AM,5/13/2015 12:00:00 AM,33982,16301,17681
4/11/2015 12:00:00 AM,5/14/2015 12:00:00 AM,34526,16651,17875
4/11/2015 12:00:00 AM,5/15/2015 12:00:00 AM,32273,15928,16345
4/11/2015 12:00:00 AM,5/16/2015 12:00:00 AM,35232,17872,17360
4/11/2015 12:00:00 AM,5/17/2015 12:00:00 AM,31821,15795,16026
4/11/2015 12:00:00 AM,5/18/2015 12:00:00 AM,29625,16072,13553
4/11/2015 12:00:00 AM,5/19/2015 12:00:00 AM,26148,12631,13517
4/11/2015 12:00:00 AM,5/20/2015 12:00:00 AM,24399,11816,12583
4/11/2015 12:00:00 AM,5/21/2015 12:00:00 AM,24241,12602,11639
4/11/2015 12:00:00 AM,5/22/2015 12:00:00 AM,22477,11586,10891
4/11/2015 12:00:00 AM,5/23/2015 12:00:00 AM,23549,13401,10148
4/11/2015 12:00:00 AM,5/24/2015 12:00:00 AM,21932,12393,9539
4/11/2015 12:00:00 AM,5/25/2015 12:00:00 AM,19042,10285,8757
4/11/2015 12:00:00 AM,5/26/2015 12:00:00 AM,15946,7406,8540
4/11/2015 12:00:00 AM,5/27/2015 12:00:00 AM,15471,7403,8068
4/11/2015 12:00:00 AM,5/28/2015 12:00:00 AM,15616,7603,8013
4/11/2015 12:00:00 AM,5/29/2015 12:00:00 AM,14158,6613,7545
4/11/2015 12:00:00 AM,5/30/2015 12:00:00 AM,14967,7014,7953
4/11/2015 12:00:00 AM,5/31/2015 12:00:00 AM,12665,6627,6038
4/11/2015 12:00:00 AM,6/1/2015 12:00:00 AM,8401,4571,3830
4/11/2015 12:00:00 AM,6/2/2015 12:00:00 AM,4058,1248,2810
4/11/2015 12:00:00 AM,6/3/2015 12:00:00 AM,4659,1455,3204
4/11/2015 12:00:00 AM,6/4/2015 12:00:00 AM,4272,1492,2780
4/11/2015 12:00:00 AM,6/5/2015 12:00:00 AM,3716,1248,2468
4/11/2015 12:00:00 AM,6/6/2015 12:00:00 AM,2778,1148,1630
4/11/2015 12:00:00 AM,6/7/2015 12:00:00 AM,1921,1148,773
4/11/2015 12:00:00 AM,6/8/2015 12:00:00 AM,2446,848,1598
4/11/2015 12:00:00 AM,6/9/2015 12:00:00 AM,1072,263,809
4/11/2015 12:00:00 AM,6/10/2015 12:00:00 AM,1072,263,809
4/11/2015 12:00:00 AM,6/11/2015 12:00:00 AM,1045,263,782
4/11/2015 12:00:00 AM,6/12/2015 12:00:00 AM,1045,263,782
4/11/2015 12:00:00 AM,6/13/2015 12:00:00 AM,801,19,782
4/11/2015 12:00:00 AM,6/14/2015 12:00:00 AM,1009,263,746
4/11/2015 12:00:00 AM,6/15/2015 12:00:00 AM,126,19,107
4/11/2015 12:00:00 AM,6/16/2015 12:00:00 AM,126,19,107
4/11/2015 12:00:00 AM,6/17/2015 12:00:00 AM,126,19,107
4/11/2015 12:00:00 AM,6/18/2015 12:00:00 AM,126,19,107
4/11/2015 12:00:00 AM,6/19/2015 12:00:00 AM,126,19,107
4/11/2015 12:00:00 AM,6/20/2015 12:00:00 AM,87,19,68
4/11/2015 12:00:00 AM,6/21/2015 12:00:00 AM,87,19,68
4/11/2015 12:00:00 AM,6/22/2015 12:00:00 AM,87,19,68
4/11/2015 12:00:00 AM,6/23/2015 12:00:00 AM,87,19,68
4/11/2015 12:00:00 AM,6/24/2015 12:00:00 AM,87,19,68
4/11/2015 12:00:00 AM,6/25/2015 12:00:00 AM,152,19,133
4/11/2015 12:00:00 AM,6/26/2015 12:00:00 AM,87,19,68
4/11/2015 12:00:00 AM,6/27/2015 12:00:00 AM,39,19,20
4/11/2015 12:00:00 AM,6/28/2015 12:00:00 AM,39,19,20
4/11/2015 12:00:00 AM,6/29/2015 12:00:00 AM,39,19,20
4/11/2015 12:00:00 AM,6/30/2015 12:00:00 AM,39,19,20
4/11/2015 12:00:00 AM,7/1/2015 12:00:00 AM,39,19,20
4/11/2015 12:00:00 AM,7/2/2015 12:00:00 AM,39,19,20
4/11/2015 12:00:00 AM,7/3/2015 12:00:00 AM,39,19,20
4/11/2015 12:00:00 AM,7/4/2015 12:00:00 AM,39,19,20
4/11/2015 12:00:00 AM,7/5/2015 12:00:00 AM,39,19,20
4/11/2015 12:00:00 AM,7/6/2015 12:00:00 AM,39,19,20
4/11/2015 12:00:00 AM,7/7/2015 12:00:00 AM,116,19,97
4/11/2015 12:00:00 AM,7/8/2015 12:00:00 AM,169,19,150
4/11/2015 12:00:00 AM,7/9/2015 12:00:00 AM,104,19,85
4/11/2015 12:00:00 AM,7/10/2015 12:00:00 AM,104,19,85
4/11/2015 12:00:00 AM,7/11/2015 12:00:00 AM,104,19,85
4/10/2015 12:00:00 AM,4/11/2015 12:00:00 AM,40612,19014,21598
4/10/2015 12:00:00 AM,4/12/2015 12:00:00 AM,41597,19194,22403
4/10/2015 12:00:00 AM,4/13/2015 12:00:00 AM,45134,20590,24544
4/10/2015 12:00:00 AM,4/14/2015 12:00:00 AM,44241,20585,23656
4/10/2015 12:00:00 AM,4/15/2015 12:00:00 AM,44599,20576,24023
4/10/2015 12:00:00 AM,4/16/2015 12:00:00 AM,42404,19103,23301
4/10/2015 12:00:00 AM,4/17/2015 12:00:00 AM,42588,18983,23605
4/10/2015 12:00:00 AM,4/18/2015 12:00:00 AM,48990,24216,24774
4/10/2015 12:00:00 AM,4/19/2015 12:00:00 AM,47519,23482,24037
4/10/2015 12:00:00 AM,4/20/2015 12:00:00 AM,48225,23335,24890
4/10/2015 12:00:00 AM,4/21/2015 12:00:00 AM,44069,19884,24185
4/10/2015 12:00:00 AM,4/22/2015 12:00:00 AM,42523,18560,23963
4/10/2015 12:00:00 AM,4/23/2015 12:00:00 AM,43540,19716,23824
4/10/2015 12:00:00 AM,4/24/2015 12:00:00 AM,43733,19612,24121
4/10/2015 12:00:00 AM,4/25/2015 12:00:00 AM,45467,20493,24974
4/10/2015 12:00:00 AM,4/26/2015 12:00:00 AM,45080,20322,24758
4/10/2015 12:00:00 AM,4/27/2015 12:00:00 AM,42900,18802,24098
4/10/2015 12:00:00 AM,4/28/2015 12:00:00 AM,39328,15615,23713
4/10/2015 12:00:00 AM,4/29/2015 12:00:00 AM,38336,15552,22784
4/10/2015 12:00:00 AM,4/30/2015 12:00:00 AM,37636,15371,22265
4/10/2015 12:00:00 AM,5/1/2015 12:00:00 AM,37207,15116,22091
4/10/2015 12:00:00 AM,5/2/2015 12:00:00 AM,39677,18541,21136
4/10/2015 12:00:00 AM,5/3/2015 12:00:00 AM,40458,18031,22427
4/10/2015 12:00:00 AM,5/4/2015 12:00:00 AM,40609,19330,21279
4/10/2015 12:00:00 AM,5/5/2015 12:00:00 AM,35848,16865,18983
4/10/2015 12:00:00 AM,5/6/2015 12:00:00 AM,37737,17487,20250
4/10/2015 12:00:00 AM,5/7/2015 12:00:00 AM,34468,16770,17698
4/10/2015 12:00:00 AM,5/8/2015 12:00:00 AM,35607,17452,18155
4/10/2015 12:00:00 AM,5/9/2015 12:00:00 AM,37662,19666,17996
4/10/2015 12:00:00 AM,5/10/2015 12:00:00 AM,36501,20148,16353
4/10/2015 12:00:00 AM,5/11/2015 12:00:00 AM,36718,17962,18756
4/10/2015 12:00:00 AM,5/12/2015 12:00:00 AM,35148,17483,17665
4/10/2015 12:00:00 AM,5/13/2015 12:00:00 AM,33982,16301,17681
4/10/2015 12:00:00 AM,5/14/2015 12:00:00 AM,34526,16651,17875
4/10/2015 12:00:00 AM,5/15/2015 12:00:00 AM,32273,15928,16345
4/10/2015 12:00:00 AM,5/16/2015 12:00:00 AM,35232,17872,17360
4/10/2015 12:00:00 AM,5/17/2015 12:00:00 AM,31821,15795,16026
4/10/2015 12:00:00 AM,5/18/2015 12:00:00 AM,29625,16072,13553
4/10/2015 12:00:00 AM,5/19/2015 12:00:00 AM,26148,12631,13517
4/10/2015 12:00:00 AM,5/20/2015 12:00:00 AM,24399,11816,12583
4/10/2015 12:00:00 AM,5/21/2015 12:00:00 AM,24241,12602,11639
4/10/2015 12:00:00 AM,5/22/2015 12:00:00 AM,22477,11586,10891
4/10/2015 12:00:00 AM,5/23/2015 12:00:00 AM,23549,13401,10148
4/10/2015 12:00:00 AM,5/24/2015 12:00:00 AM,21932,12393,9539
4/10/2015 12:00:00 AM,5/25/2015 12:00:00 AM,19042,10285,8757
4/10/2015 12:00:00 AM,5/26/2015 12:00:00 AM,15946,7406,8540
4/10/2015 12:00:00 AM,5/27/2015 12:00:00 AM,15471,7403,8068
4/10/2015 12:00:00 AM,5/28/2015 12:00:00 AM,15616,7603,8013
4/10/2015 12:00:00 AM,5/29/2015 12:00:00 AM,14158,6613,7545
4/10/2015 12:00:00 AM,5/30/2015 12:00:00 AM,14967,7014,7953
4/10/2015 12:00:00 AM,5/31/2015 12:00:00 AM,12665,6627,6038
4/10/2015 12:00:00 AM,6/1/2015 12:00:00 AM,8401,4571,3830
4/10/2015 12:00:00 AM,6/2/2015 12:00:00 AM,4058,1248,2810
4/10/2015 12:00:00 AM,6/3/2015 12:00:00 AM,4659,1455,3204
4/10/2015 12:00:00 AM,6/4/2015 12:00:00 AM,4272,1492,2780
4/10/2015 12:00:00 AM,6/5/2015 12:00:00 AM,3716,1248,2468
4/10/2015 12:00:00 AM,6/6/2015 12:00:00 AM,2778,1148,1630
4/10/2015 12:00:00 AM,6/7/2015 12:00:00 AM,1921,1148,773
4/10/2015 12:00:00 AM,6/8/2015 12:00:00 AM,2446,848,1598
4/10/2015 12:00:00 AM,6/9/2015 12:00:00 AM,1072,263,809
4/10/2015 12:00:00 AM,6/10/2015 12:00:00 AM,1072,263,809
4/10/2015 12:00:00 AM,6/11/2015 12:00:00 AM,1045,263,782
4/10/2015 12:00:00 AM,6/12/2015 12:00:00 AM,1045,263,782
4/10/2015 12:00:00 AM,6/13/2015 12:00:00 AM,801,19,782
4/10/2015 12:00:00 AM,6/14/2015 12:00:00 AM,1009,263,746
4/10/2015 12:00:00 AM,6/15/2015 12:00:00 AM,126,19,107
4/10/2015 12:00:00 AM,6/16/2015 12:00:00 AM,126,19,107
4/10/2015 12:00:00 AM,6/17/2015 12:00:00 AM,126,19,107
4/10/2015 12:00:00 AM,6/18/2015 12:00:00 AM,126,19,107
4/10/2015 12:00:00 AM,6/19/2015 12:00:00 AM,126,19,107
4/10/2015 12:00:00 AM,6/20/2015 12:00:00 AM,87,19,68
4/10/2015 12:00:00 AM,6/21/2015 12:00:00 AM,87,19,68
4/10/2015 12:00:00 AM,6/22/2015 12:00:00 AM,87,19,68
4/10/2015 12:00:00 AM,6/23/2015 12:00:00 AM,87,19,68
4/10/2015 12:00:00 AM,6/24/2015 12:00:00 AM,87,19,68
4/10/2015 12:00:00 AM,6/25/2015 12:00:00 AM,152,19,133
4/10/2015 12:00:00 AM,6/26/2015 12:00:00 AM,87,19,68
4/10/2015 12:00:00 AM,6/27/2015 12:00:00 AM,39,19,20
4/10/2015 12:00:00 AM,6/28/2015 12:00:00 AM,39,19,20
4/10/2015 12:00:00 AM,6/29/2015 12:00:00 AM,39,19,20
4/10/2015 12:00:00 AM,6/30/2015 12:00:00 AM,39,19,20
4/10/2015 12:00:00 AM,7/1/2015 12:00:00 AM,39,19,20
4/10/2015 12:00:00 AM,7/2/2015 12:00:00 AM,39,19,20
4/10/2015 12:00:00 AM,7/3/2015 12:00:00 AM,39,19,20
4/10/2015 12:00:00 AM,7/4/2015 12:00:00 AM,39,19,20
4/10/2015 12:00:00 AM,7/5/2015 12:00:00 AM,39,19,20
4/10/2015 12:00:00 AM,7/6/2015 12:00:00 AM,39,19,20
4/10/2015 12:00:00 AM,7/7/2015 12:00:00 AM,116,19,97
4/10/2015 12:00:00 AM,7/8/2015 12:00:00 AM,169,19,150
4/10/2015 12:00:00 AM,7/9/2015 12:00:00 AM,104,19,85
4/10/2015 12:00:00 AM,7/10/2015 12:00:00 AM,104,19,85
4/9/2015 12:00:00 AM,4/10/2015 12:00:00 AM,32935,16323,16612
4/9/2015 12:00:00 AM,4/11/2015 12:00:00 AM,40901,19330,21571
4/9/2015 12:00:00 AM,4/12/2015 12:00:00 AM,41841,19510,22331
4/9/2015 12:00:00 AM,4/13/2015 12:00:00 AM,45886,21540,24346
4/9/2015 12:00:00 AM,4/14/2015 12:00:00 AM,44985,21527,23458
4/9/2015 12:00:00 AM,4/15/2015 12:00:00 AM,44543,20718,23825
4/9/2015 12:00:00 AM,4/16/2015 12:00:00 AM,42348,19245,23103
4/9/2015 12:00:00 AM,4/17/2015 12:00:00 AM,43000,19593,23407
4/9/2015 12:00:00 AM,4/18/2015 12:00:00 AM,48934,24358,24576
4/9/2015 12:00:00 AM,4/19/2015 12:00:00 AM,47463,23624,23839
4/9/2015 12:00:00 AM,4/20/2015 12:00:00 AM,48480,23707,24773
4/9/2015 12:00:00 AM,4/21/2015 12:00:00 AM,43376,19308,24068
4/9/2015 12:00:00 AM,4/22/2015 12:00:00 AM,41830,17984,23846
4/9/2015 12:00:00 AM,4/23/2015 12:00:00 AM,42847,19140,23707
4/9/2015 12:00:00 AM,4/24/2015 12:00:00 AM,43040,19036,24004
4/9/2015 12:00:00 AM,4/25/2015 12:00:00 AM,44774,19917,24857
4/9/2015 12:00:00 AM,4/26/2015 12:00:00 AM,44387,19746,24641
4/9/2015 12:00:00 AM,4/27/2015 12:00:00 AM,42207,18226,23981
4/9/2015 12:00:00 AM,4/28/2015 12:00:00 AM,39037,15441,23596
4/9/2015 12:00:00 AM,4/29/2015 12:00:00 AM,38044,15377,22667
4/9/2015 12:00:00 AM,4/30/2015 12:00:00 AM,37345,15197,22148
4/9/2015 12:00:00 AM,5/1/2015 12:00:00 AM,36447,14473,21974
4/9/2015 12:00:00 AM,5/2/2015 12:00:00 AM,38917,17898,21019
4/9/2015 12:00:00 AM,5/3/2015 12:00:00 AM,39698,17388,22310
4/9/2015 12:00:00 AM,5/4/2015 12:00:00 AM,39804,18687,21117
4/9/2015 12:00:00 AM,5/5/2015 12:00:00 AM,35511,16690,18821
4/9/2015 12:00:00 AM,5/6/2015 12:00:00 AM,37575,17487,20088
4/9/2015 12:00:00 AM,5/7/2015 12:00:00 AM,34306,16770,17536
4/9/2015 12:00:00 AM,5/8/2015 12:00:00 AM,35445,17452,17993
4/9/2015 12:00:00 AM,5/9/2015 12:00:00 AM,37500,19666,17834
4/9/2015 12:00:00 AM,5/10/2015 12:00:00 AM,36339,20148,16191
4/9/2015 12:00:00 AM,5/11/2015 12:00:00 AM,36892,18298,18594
4/9/2015 12:00:00 AM,5/12/2015 12:00:00 AM,35322,17819,17503
4/9/2015 12:00:00 AM,5/13/2015 12:00:00 AM,34156,16637,17519
4/9/2015 12:00:00 AM,5/14/2015 12:00:00 AM,34700,16987,17713
4/9/2015 12:00:00 AM,5/15/2015 12:00:00 AM,32447,16264,16183
4/9/2015 12:00:00 AM,5/16/2015 12:00:00 AM,35187,17872,17315
4/9/2015 12:00:00 AM,5/17/2015 12:00:00 AM,31776,15795,15981
4/9/2015 12:00:00 AM,5/18/2015 12:00:00 AM,29580,16072,13508
4/9/2015 12:00:00 AM,5/19/2015 12:00:00 AM,26103,12631,13472
4/9/2015 12:00:00 AM,5/20/2015 12:00:00 AM,24354,11816,12538
4/9/2015 12:00:00 AM,5/21/2015 12:00:00 AM,24196,12602,11594
4/9/2015 12:00:00 AM,5/22/2015 12:00:00 AM,22215,11586,10629
4/9/2015 12:00:00 AM,5/23/2015 12:00:00 AM,23332,13401,9931
4/9/2015 12:00:00 AM,5/24/2015 12:00:00 AM,21715,12393,9322
4/9/2015 12:00:00 AM,5/25/2015 12:00:00 AM,19042,10285,8757
4/9/2015 12:00:00 AM,5/26/2015 12:00:00 AM,15946,7406,8540
4/9/2015 12:00:00 AM,5/27/2015 12:00:00 AM,15471,7403,8068
4/9/2015 12:00:00 AM,5/28/2015 12:00:00 AM,15616,7603,8013
4/9/2015 12:00:00 AM,5/29/2015 12:00:00 AM,14158,6613,7545
4/9/2015 12:00:00 AM,5/30/2015 12:00:00 AM,14967,7014,7953
4/9/2015 12:00:00 AM,5/31/2015 12:00:00 AM,12665,6627,6038
4/9/2015 12:00:00 AM,6/1/2015 12:00:00 AM,8401,4571,3830
4/9/2015 12:00:00 AM,6/2/2015 12:00:00 AM,4058,1248,2810
4/9/2015 12:00:00 AM,6/3/2015 12:00:00 AM,4659,1455,3204
4/9/2015 12:00:00 AM,6/4/2015 12:00:00 AM,4272,1492,2780
4/9/2015 12:00:00 AM,6/5/2015 12:00:00 AM,3716,1248,2468
4/9/2015 12:00:00 AM,6/6/2015 12:00:00 AM,2778,1148,1630
4/9/2015 12:00:00 AM,6/7/2015 12:00:00 AM,1921,1148,773
4/9/2015 12:00:00 AM,6/8/2015 12:00:00 AM,2446,848,1598
4/9/2015 12:00:00 AM,6/9/2015 12:00:00 AM,1072,263,809
4/9/2015 12:00:00 AM,6/10/2015 12:00:00 AM,1072,263,809
4/9/2015 12:00:00 AM,6/11/2015 12:00:00 AM,1045,263,782
4/9/2015 12:00:00 AM,6/12/2015 12:00:00 AM,1045,263,782
4/9/2015 12:00:00 AM,6/13/2015 12:00:00 AM,801,19,782
4/9/2015 12:00:00 AM,6/14/2015 12:00:00 AM,1009,263,746
4/9/2015 12:00:00 AM,6/15/2015 12:00:00 AM,126,19,107
4/9/2015 12:00:00 AM,6/16/2015 12:00:00 AM,126,19,107
4/9/2015 12:00:00 AM,6/17/2015 12:00:00 AM,126,19,107
4/9/2015 12:00:00 AM,6/18/2015 12:00:00 AM,126,19,107
4/9/2015 12:00:00 AM,6/19/2015 12:00:00 AM,126,19,107
4/9/2015 12:00:00 AM,6/20/2015 12:00:00 AM,87,19,68
4/9/2015 12:00:00 AM,6/21/2015 12:00:00 AM,87,19,68
4/9/2015 12:00:00 AM,6/22/2015 12:00:00 AM,87,19,68
4/9/2015 12:00:00 AM,6/23/2015 12:00:00 AM,87,19,68
4/9/2015 12:00:00 AM,6/24/2015 12:00:00 AM,87,19,68
4/9/2015 12:00:00 AM,6/25/2015 12:00:00 AM,152,19,133
4/9/2015 12:00:00 AM,6/26/2015 12:00:00 AM,87,19,68
4/9/2015 12:00:00 AM,6/27/2015 12:00:00 AM,39,19,20
4/9/2015 12:00:00 AM,6/28/2015 12:00:00 AM,39,19,20
4/9/2015 12:00:00 AM,6/29/2015 12:00:00 AM,39,19,20
4/9/2015 12:00:00 AM,6/30/2015 12:00:00 AM,39,19,20
4/9/2015 12:00:00 AM,7/1/2015 12:00:00 AM,39,19,20
4/9/2015 12:00:00 AM,7/2/2015 12:00:00 AM,39,19,20
4/9/2015 12:00:00 AM,7/3/2015 12:00:00 AM,39,19,20
4/9/2015 12:00:00 AM,7/4/2015 12:00:00 AM,39,19,20
4/9/2015 12:00:00 AM,7/5/2015 12:00:00 AM,39,19,20
4/9/2015 12:00:00 AM,7/6/2015 12:00:00 AM,39,19,20
4/9/2015 12:00:00 AM,7/7/2015 12:00:00 AM,116,19,97
4/9/2015 12:00:00 AM,7/8/2015 12:00:00 AM,169,19,150
4/9/2015 12:00:00 AM,7/9/2015 12:00:00 AM,104,19,85
4/8/2015 12:00:00 AM,4/9/2015 12:00:00 AM,31446,14902,16544
4/8/2015 12:00:00 AM,4/10/2015 12:00:00 AM,32935,16323,16612
4/8/2015 12:00:00 AM,4/11/2015 12:00:00 AM,40901,19330,21571
4/8/2015 12:00:00 AM,4/12/2015 12:00:00 AM,41841,19510,22331
4/8/2015 12:00:00 AM,4/13/2015 12:00:00 AM,44799,21198,23601
4/8/2015 12:00:00 AM,4/14/2015 12:00:00 AM,44415,21702,22713
4/8/2015 12:00:00 AM,4/15/2015 12:00:00 AM,43986,20893,23093
4/8/2015 12:00:00 AM,4/16/2015 12:00:00 AM,42523,19420,23103
4/8/2015 12:00:00 AM,4/17/2015 12:00:00 AM,42913,19618,23295
4/8/2015 12:00:00 AM,4/18/2015 12:00:00 AM,47527,23063,24464
4/8/2015 12:00:00 AM,4/19/2015 12:00:00 AM,46476,22749,23727
4/8/2015 12:00:00 AM,4/20/2015 12:00:00 AM,47373,22712,24661
4/8/2015 12:00:00 AM,4/21/2015 12:00:00 AM,42269,18313,23956
4/8/2015 12:00:00 AM,4/22/2015 12:00:00 AM,40103,16369,23734
4/8/2015 12:00:00 AM,4/23/2015 12:00:00 AM,41590,17995,23595
4/8/2015 12:00:00 AM,4/24/2015 12:00:00 AM,41163,17271,23892
4/8/2015 12:00:00 AM,4/25/2015 12:00:00 AM,42897,18152,24745
4/8/2015 12:00:00 AM,4/26/2015 12:00:00 AM,42780,18251,24529
4/8/2015 12:00:00 AM,4/27/2015 12:00:00 AM,40330,16461,23869
4/8/2015 12:00:00 AM,4/28/2015 12:00:00 AM,39100,15616,23484
4/8/2015 12:00:00 AM,4/29/2015 12:00:00 AM,37487,14932,22555
4/8/2015 12:00:00 AM,4/30/2015 12:00:00 AM,37408,15372,22036
4/8/2015 12:00:00 AM,5/1/2015 12:00:00 AM,36510,14648,21862
4/8/2015 12:00:00 AM,5/2/2015 12:00:00 AM,38359,17452,20907
4/8/2015 12:00:00 AM,5/3/2015 12:00:00 AM,39140,16942,22198
4/8/2015 12:00:00 AM,5/4/2015 12:00:00 AM,39246,18241,21005
4/8/2015 12:00:00 AM,5/5/2015 12:00:00 AM,34953,16244,18709
4/8/2015 12:00:00 AM,5/6/2015 12:00:00 AM,36858,16882,19976
4/8/2015 12:00:00 AM,5/7/2015 12:00:00 AM,33247,15823,17424
4/8/2015 12:00:00 AM,5/8/2015 12:00:00 AM,34386,16505,17881
4/8/2015 12:00:00 AM,5/9/2015 12:00:00 AM,36441,18719,17722
4/8/2015 12:00:00 AM,5/10/2015 12:00:00 AM,35280,19201,16079
4/8/2015 12:00:00 AM,5/11/2015 12:00:00 AM,36454,17972,18482
4/8/2015 12:00:00 AM,5/12/2015 12:00:00 AM,34884,17493,17391
4/8/2015 12:00:00 AM,5/13/2015 12:00:00 AM,33718,16311,17407
4/8/2015 12:00:00 AM,5/14/2015 12:00:00 AM,34262,16661,17601
4/8/2015 12:00:00 AM,5/15/2015 12:00:00 AM,32009,15938,16071
4/8/2015 12:00:00 AM,5/16/2015 12:00:00 AM,34749,17546,17203
4/8/2015 12:00:00 AM,5/17/2015 12:00:00 AM,31248,15469,15779
4/8/2015 12:00:00 AM,5/18/2015 12:00:00 AM,29468,16072,13396
4/8/2015 12:00:00 AM,5/19/2015 12:00:00 AM,25991,12631,13360
