Day,Location,Type,Hour,IsDuplicateHour,LMP,LossLMP,CongestionLMP
2019-11-21,7633629,Public,1,,22.081311,-0.148689,2.07
2019-11-21,7633629,Public,2,,20.828621,-0.643681,2.252302
2019-11-21,7633629,Public,3,,20.403259,-0.656741,2.28
2019-11-21,7633629,Public,4,,20.734382,-0.632102,2.456484
2019-11-21,7633629,Public,5,,21.377368,-0.649116,2.316484
2019-11-21,7633629,Public,6,,23.116245,-0.693755,2.09
2019-11-21,7633629,Public,7,,33.408444,-0.952787,-0.488769
2019-11-21,7633629,Public,8,,32.093966,-1.386034,0.98
2019-11-21,7633629,Public,9,,28.422997,-1.237003,0.89
2019-11-21,7633629,Public,10,,27.363368,-0.916632,0.93
2019-11-21,7633629,Public,11,,24.741795,-1.044689,0.076484
2019-11-21,7633629,Public,12,,23.314513,-0.891971,0.166484
2019-11-21,7633629,Public,13,,22.275048,-0.891436,-0.063516
2019-11-21,7633629,Public,14,,21.05767,-0.828814,-0.523516
2019-11-21,7633629,Public,15,,20.209259,-0.725487,-0.945254
2019-11-21,7633629,Public,16,,20.80294,-0.573544,-0.533516
2019-11-21,7633629,Public,17,,22.834068,-0.609715,0.073783
2019-11-21,7633629,Public,18,,27.000838,-0.709162,0.28
2019-11-21,7633629,Public,19,,25.619442,-0.76882,-0.191738
2019-11-21,7633629,Public,20,,24.176786,-0.883214,-0.47
2019-11-21,7633629,Public,21,,23.03812,-0.748364,-0.433516
2019-11-21,7633629,Public,22,,22.025048,-0.704952,0.27
2019-11-21,7633629,Public,23,,20.337134,-0.622866,0.39
2019-11-21,7633629,Public,24,,19.268188,-0.325595,0.683783
