evaluated_at_datetime_utc,evaluated_at_datetime_ept,forecast_datetime_beginning_utc,forecast_datetime_beginning_ept,forecast_datetime_ending_utc,forecast_datetime_ending_ept,forecast_area,forecast_load_mw
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 6:00:00 AM,11/26/2019 1:00:00 AM,11/26/2019 7:00:00 AM,11/26/2019 2:00:00 AM,MID_ATLANTIC_REGION,25907
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 7:00:00 AM,11/26/2019 2:00:00 AM,11/26/2019 8:00:00 AM,11/26/2019 3:00:00 AM,MID_ATLANTIC_REGION,25650
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 8:00:00 AM,11/26/2019 3:00:00 AM,11/26/2019 9:00:00 AM,11/26/2019 4:00:00 AM,MID_ATLANTIC_REGION,25764
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 9:00:00 AM,11/26/2019 4:00:00 AM,11/26/2019 10:00:00 AM,11/26/2019 5:00:00 AM,MID_ATLANTIC_REGION,26578
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 10:00:00 AM,11/26/2019 5:00:00 AM,11/26/2019 11:00:00 AM,11/26/2019 6:00:00 AM,MID_ATLANTIC_REGION,28688
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 11:00:00 AM,11/26/2019 6:00:00 AM,11/26/2019 12:00:00 PM,11/26/2019 7:00:00 AM,MID_ATLANTIC_REGION,31878
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 12:00:00 PM,11/26/2019 7:00:00 AM,11/26/2019 1:00:00 PM,11/26/2019 8:00:00 AM,MID_ATLANTIC_REGION,33099
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 1:00:00 PM,11/26/2019 8:00:00 AM,11/26/2019 2:00:00 PM,11/26/2019 9:00:00 AM,MID_ATLANTIC_REGION,32521
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 2:00:00 PM,11/26/2019 9:00:00 AM,11/26/2019 3:00:00 PM,11/26/2019 10:00:00 AM,MID_ATLANTIC_REGION,31660
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 3:00:00 PM,11/26/2019 10:00:00 AM,11/26/2019 4:00:00 PM,11/26/2019 11:00:00 AM,MID_ATLANTIC_REGION,31097
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 4:00:00 PM,11/26/2019 11:00:00 AM,11/26/2019 5:00:00 PM,11/26/2019 12:00:00 PM,MID_ATLANTIC_REGION,30638
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 5:00:00 PM,11/26/2019 12:00:00 PM,11/26/2019 6:00:00 PM,11/26/2019 1:00:00 PM,MID_ATLANTIC_REGION,30298
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 6:00:00 PM,11/26/2019 1:00:00 PM,11/26/2019 7:00:00 PM,11/26/2019 2:00:00 PM,MID_ATLANTIC_REGION,30347
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 7:00:00 PM,11/26/2019 2:00:00 PM,11/26/2019 8:00:00 PM,11/26/2019 3:00:00 PM,MID_ATLANTIC_REGION,30485
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 8:00:00 PM,11/26/2019 3:00:00 PM,11/26/2019 9:00:00 PM,11/26/2019 4:00:00 PM,MID_ATLANTIC_REGION,31004
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 9:00:00 PM,11/26/2019 4:00:00 PM,11/26/2019 10:00:00 PM,11/26/2019 5:00:00 PM,MID_ATLANTIC_REGION,32434
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 10:00:00 PM,11/26/2019 5:00:00 PM,11/26/2019 11:00:00 PM,11/26/2019 6:00:00 PM,MID_ATLANTIC_REGION,34527
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/26/2019 11:00:00 PM,11/26/2019 6:00:00 PM,11/27/2019 12:00:00 AM,11/26/2019 7:00:00 PM,MID_ATLANTIC_REGION,34532
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 12:00:00 AM,11/26/2019 7:00:00 PM,11/27/2019 1:00:00 AM,11/26/2019 8:00:00 PM,MID_ATLANTIC_REGION,33854
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 1:00:00 AM,11/26/2019 8:00:00 PM,11/27/2019 2:00:00 AM,11/26/2019 9:00:00 PM,MID_ATLANTIC_REGION,32746
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 2:00:00 AM,11/26/2019 9:00:00 PM,11/27/2019 3:00:00 AM,11/26/2019 10:00:00 PM,MID_ATLANTIC_REGION,31175
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 3:00:00 AM,11/26/2019 10:00:00 PM,11/27/2019 4:00:00 AM,11/26/2019 11:00:00 PM,MID_ATLANTIC_REGION,29073
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 4:00:00 AM,11/26/2019 11:00:00 PM,11/27/2019 5:00:00 AM,11/27/2019 12:00:00 AM,MID_ATLANTIC_REGION,27250
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 5:00:00 AM,11/27/2019 12:00:00 AM,11/27/2019 6:00:00 AM,11/27/2019 1:00:00 AM,MID_ATLANTIC_REGION,25374
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 6:00:00 AM,11/27/2019 1:00:00 AM,11/27/2019 7:00:00 AM,11/27/2019 2:00:00 AM,MID_ATLANTIC_REGION,24626
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 7:00:00 AM,11/27/2019 2:00:00 AM,11/27/2019 8:00:00 AM,11/27/2019 3:00:00 AM,MID_ATLANTIC_REGION,24243
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 8:00:00 AM,11/27/2019 3:00:00 AM,11/27/2019 9:00:00 AM,11/27/2019 4:00:00 AM,MID_ATLANTIC_REGION,24248
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 9:00:00 AM,11/27/2019 4:00:00 AM,11/27/2019 10:00:00 AM,11/27/2019 5:00:00 AM,MID_ATLANTIC_REGION,24922
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 10:00:00 AM,11/27/2019 5:00:00 AM,11/27/2019 11:00:00 AM,11/27/2019 6:00:00 AM,MID_ATLANTIC_REGION,26850
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 11:00:00 AM,11/27/2019 6:00:00 AM,11/27/2019 12:00:00 PM,11/27/2019 7:00:00 AM,MID_ATLANTIC_REGION,29895
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 12:00:00 PM,11/27/2019 7:00:00 AM,11/27/2019 1:00:00 PM,11/27/2019 8:00:00 AM,MID_ATLANTIC_REGION,31244
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 1:00:00 PM,11/27/2019 8:00:00 AM,11/27/2019 2:00:00 PM,11/27/2019 9:00:00 AM,MID_ATLANTIC_REGION,31076
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 2:00:00 PM,11/27/2019 9:00:00 AM,11/27/2019 3:00:00 PM,11/27/2019 10:00:00 AM,MID_ATLANTIC_REGION,30590
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 3:00:00 PM,11/27/2019 10:00:00 AM,11/27/2019 4:00:00 PM,11/27/2019 11:00:00 AM,MID_ATLANTIC_REGION,30207
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 4:00:00 PM,11/27/2019 11:00:00 AM,11/27/2019 5:00:00 PM,11/27/2019 12:00:00 PM,MID_ATLANTIC_REGION,29951
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 5:00:00 PM,11/27/2019 12:00:00 PM,11/27/2019 6:00:00 PM,11/27/2019 1:00:00 PM,MID_ATLANTIC_REGION,29740
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 6:00:00 PM,11/27/2019 1:00:00 PM,11/27/2019 7:00:00 PM,11/27/2019 2:00:00 PM,MID_ATLANTIC_REGION,29817
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 7:00:00 PM,11/27/2019 2:00:00 PM,11/27/2019 8:00:00 PM,11/27/2019 3:00:00 PM,MID_ATLANTIC_REGION,29925
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 8:00:00 PM,11/27/2019 3:00:00 PM,11/27/2019 9:00:00 PM,11/27/2019 4:00:00 PM,MID_ATLANTIC_REGION,30350
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 9:00:00 PM,11/27/2019 4:00:00 PM,11/27/2019 10:00:00 PM,11/27/2019 5:00:00 PM,MID_ATLANTIC_REGION,31664
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 10:00:00 PM,11/27/2019 5:00:00 PM,11/27/2019 11:00:00 PM,11/27/2019 6:00:00 PM,MID_ATLANTIC_REGION,33617
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/27/2019 11:00:00 PM,11/27/2019 6:00:00 PM,11/28/2019 12:00:00 AM,11/27/2019 7:00:00 PM,MID_ATLANTIC_REGION,33670
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/28/2019 12:00:00 AM,11/27/2019 7:00:00 PM,11/28/2019 1:00:00 AM,11/27/2019 8:00:00 PM,MID_ATLANTIC_REGION,33054
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/28/2019 1:00:00 AM,11/27/2019 8:00:00 PM,11/28/2019 2:00:00 AM,11/27/2019 9:00:00 PM,MID_ATLANTIC_REGION,32135
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/28/2019 2:00:00 AM,11/27/2019 9:00:00 PM,11/28/2019 3:00:00 AM,11/27/2019 10:00:00 PM,MID_ATLANTIC_REGION,30735
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/28/2019 3:00:00 AM,11/27/2019 10:00:00 PM,11/28/2019 4:00:00 AM,11/27/2019 11:00:00 PM,MID_ATLANTIC_REGION,28739
11/21/2019 2:17:26 PM,11/21/2019 9:17:26 AM,11/28/2019 4:00:00 AM,11/27/2019 11:00:00 PM,11/28/2019 5:00:00 AM,11/28/2019 12:00:00 AM,MID_ATLANTIC_REGION,26960
