evaluated_at_datetime_utc,evaluated_at_datetime_ept,forecast_datetime_beginning_utc,forecast_datetime_beginning_ept,forecast_datetime_ending_utc,forecast_datetime_ending_ept,forecast_area,forecast_load_mw
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 1:00:00 AM,11/19/2019 8:00:00 PM,11/20/2019 2:00:00 AM,11/19/2019 9:00:00 PM,MID_ATLANTIC_REGION,33171
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 2:00:00 AM,11/19/2019 9:00:00 PM,11/20/2019 3:00:00 AM,11/19/2019 10:00:00 PM,MID_ATLANTIC_REGION,31720
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 3:00:00 AM,11/19/2019 10:00:00 PM,11/20/2019 4:00:00 AM,11/19/2019 11:00:00 PM,MID_ATLANTIC_REGION,29702
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 4:00:00 AM,11/19/2019 11:00:00 PM,11/20/2019 5:00:00 AM,11/20/2019 12:00:00 AM,MID_ATLANTIC_REGION,27922
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 5:00:00 AM,11/20/2019 12:00:00 AM,11/20/2019 6:00:00 AM,11/20/2019 1:00:00 AM,MID_ATLANTIC_REGION,26308
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 6:00:00 AM,11/20/2019 1:00:00 AM,11/20/2019 7:00:00 AM,11/20/2019 2:00:00 AM,MID_ATLANTIC_REGION,25679
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 7:00:00 AM,11/20/2019 2:00:00 AM,11/20/2019 8:00:00 AM,11/20/2019 3:00:00 AM,MID_ATLANTIC_REGION,25383
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 8:00:00 AM,11/20/2019 3:00:00 AM,11/20/2019 9:00:00 AM,11/20/2019 4:00:00 AM,MID_ATLANTIC_REGION,25469
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 9:00:00 AM,11/20/2019 4:00:00 AM,11/20/2019 10:00:00 AM,11/20/2019 5:00:00 AM,MID_ATLANTIC_REGION,26215
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 10:00:00 AM,11/20/2019 5:00:00 AM,11/20/2019 11:00:00 AM,11/20/2019 6:00:00 AM,MID_ATLANTIC_REGION,28256
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 11:00:00 AM,11/20/2019 6:00:00 AM,11/20/2019 12:00:00 PM,11/20/2019 7:00:00 AM,MID_ATLANTIC_REGION,31359
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 12:00:00 PM,11/20/2019 7:00:00 AM,11/20/2019 1:00:00 PM,11/20/2019 8:00:00 AM,MID_ATLANTIC_REGION,32661
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 1:00:00 PM,11/20/2019 8:00:00 AM,11/20/2019 2:00:00 PM,11/20/2019 9:00:00 AM,MID_ATLANTIC_REGION,32314
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 2:00:00 PM,11/20/2019 9:00:00 AM,11/20/2019 3:00:00 PM,11/20/2019 10:00:00 AM,MID_ATLANTIC_REGION,31726
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 3:00:00 PM,11/20/2019 10:00:00 AM,11/20/2019 4:00:00 PM,11/20/2019 11:00:00 AM,MID_ATLANTIC_REGION,31298
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 4:00:00 PM,11/20/2019 11:00:00 AM,11/20/2019 5:00:00 PM,11/20/2019 12:00:00 PM,MID_ATLANTIC_REGION,31006
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 5:00:00 PM,11/20/2019 12:00:00 PM,11/20/2019 6:00:00 PM,11/20/2019 1:00:00 PM,MID_ATLANTIC_REGION,30740
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 6:00:00 PM,11/20/2019 1:00:00 PM,11/20/2019 7:00:00 PM,11/20/2019 2:00:00 PM,MID_ATLANTIC_REGION,30735
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 7:00:00 PM,11/20/2019 2:00:00 PM,11/20/2019 8:00:00 PM,11/20/2019 3:00:00 PM,MID_ATLANTIC_REGION,30746
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 8:00:00 PM,11/20/2019 3:00:00 PM,11/20/2019 9:00:00 PM,11/20/2019 4:00:00 PM,MID_ATLANTIC_REGION,31092
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 9:00:00 PM,11/20/2019 4:00:00 PM,11/20/2019 10:00:00 PM,11/20/2019 5:00:00 PM,MID_ATLANTIC_REGION,32210
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 10:00:00 PM,11/20/2019 5:00:00 PM,11/20/2019 11:00:00 PM,11/20/2019 6:00:00 PM,MID_ATLANTIC_REGION,33902
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/20/2019 11:00:00 PM,11/20/2019 6:00:00 PM,11/21/2019 12:00:00 AM,11/20/2019 7:00:00 PM,MID_ATLANTIC_REGION,34164
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 12:00:00 AM,11/20/2019 7:00:00 PM,11/21/2019 1:00:00 AM,11/20/2019 8:00:00 PM,MID_ATLANTIC_REGION,33821
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 1:00:00 AM,11/20/2019 8:00:00 PM,11/21/2019 2:00:00 AM,11/20/2019 9:00:00 PM,MID_ATLANTIC_REGION,32964
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 2:00:00 AM,11/20/2019 9:00:00 PM,11/21/2019 3:00:00 AM,11/20/2019 10:00:00 PM,MID_ATLANTIC_REGION,31523
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 3:00:00 AM,11/20/2019 10:00:00 PM,11/21/2019 4:00:00 AM,11/20/2019 11:00:00 PM,MID_ATLANTIC_REGION,29525
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 4:00:00 AM,11/20/2019 11:00:00 PM,11/21/2019 5:00:00 AM,11/21/2019 12:00:00 AM,MID_ATLANTIC_REGION,27770
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 5:00:00 AM,11/21/2019 12:00:00 AM,11/21/2019 6:00:00 AM,11/21/2019 1:00:00 AM,MID_ATLANTIC_REGION,26141
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 6:00:00 AM,11/21/2019 1:00:00 AM,11/21/2019 7:00:00 AM,11/21/2019 2:00:00 AM,MID_ATLANTIC_REGION,25504
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 7:00:00 AM,11/21/2019 2:00:00 AM,11/21/2019 8:00:00 AM,11/21/2019 3:00:00 AM,MID_ATLANTIC_REGION,25207
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 8:00:00 AM,11/21/2019 3:00:00 AM,11/21/2019 9:00:00 AM,11/21/2019 4:00:00 AM,MID_ATLANTIC_REGION,25284
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 9:00:00 AM,11/21/2019 4:00:00 AM,11/21/2019 10:00:00 AM,11/21/2019 5:00:00 AM,MID_ATLANTIC_REGION,26050
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 10:00:00 AM,11/21/2019 5:00:00 AM,11/21/2019 11:00:00 AM,11/21/2019 6:00:00 AM,MID_ATLANTIC_REGION,28031
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 11:00:00 AM,11/21/2019 6:00:00 AM,11/21/2019 12:00:00 PM,11/21/2019 7:00:00 AM,MID_ATLANTIC_REGION,30941
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 12:00:00 PM,11/21/2019 7:00:00 AM,11/21/2019 1:00:00 PM,11/21/2019 8:00:00 AM,MID_ATLANTIC_REGION,32149
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 1:00:00 PM,11/21/2019 8:00:00 AM,11/21/2019 2:00:00 PM,11/21/2019 9:00:00 AM,MID_ATLANTIC_REGION,31713
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 2:00:00 PM,11/21/2019 9:00:00 AM,11/21/2019 3:00:00 PM,11/21/2019 10:00:00 AM,MID_ATLANTIC_REGION,31029
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 3:00:00 PM,11/21/2019 10:00:00 AM,11/21/2019 4:00:00 PM,11/21/2019 11:00:00 AM,MID_ATLANTIC_REGION,30558
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 4:00:00 PM,11/21/2019 11:00:00 AM,11/21/2019 5:00:00 PM,11/21/2019 12:00:00 PM,MID_ATLANTIC_REGION,30246
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 5:00:00 PM,11/21/2019 12:00:00 PM,11/21/2019 6:00:00 PM,11/21/2019 1:00:00 PM,MID_ATLANTIC_REGION,29931
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 6:00:00 PM,11/21/2019 1:00:00 PM,11/21/2019 7:00:00 PM,11/21/2019 2:00:00 PM,MID_ATLANTIC_REGION,29905
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 7:00:00 PM,11/21/2019 2:00:00 PM,11/21/2019 8:00:00 PM,11/21/2019 3:00:00 PM,MID_ATLANTIC_REGION,29898
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 8:00:00 PM,11/21/2019 3:00:00 PM,11/21/2019 9:00:00 PM,11/21/2019 4:00:00 PM,MID_ATLANTIC_REGION,30183
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 9:00:00 PM,11/21/2019 4:00:00 PM,11/21/2019 10:00:00 PM,11/21/2019 5:00:00 PM,MID_ATLANTIC_REGION,31273
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 10:00:00 PM,11/21/2019 5:00:00 PM,11/21/2019 11:00:00 PM,11/21/2019 6:00:00 PM,MID_ATLANTIC_REGION,32963
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/21/2019 11:00:00 PM,11/21/2019 6:00:00 PM,11/22/2019 12:00:00 AM,11/21/2019 7:00:00 PM,MID_ATLANTIC_REGION,33143
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/22/2019 12:00:00 AM,11/21/2019 7:00:00 PM,11/22/2019 1:00:00 AM,11/21/2019 8:00:00 PM,MID_ATLANTIC_REGION,32661
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/22/2019 1:00:00 AM,11/21/2019 8:00:00 PM,11/22/2019 2:00:00 AM,11/21/2019 9:00:00 PM,MID_ATLANTIC_REGION,31763
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/22/2019 2:00:00 AM,11/21/2019 9:00:00 PM,11/22/2019 3:00:00 AM,11/21/2019 10:00:00 PM,MID_ATLANTIC_REGION,30363
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/22/2019 3:00:00 AM,11/21/2019 10:00:00 PM,11/22/2019 4:00:00 AM,11/21/2019 11:00:00 PM,MID_ATLANTIC_REGION,28373
11/15/2019 4:17:48 PM,11/15/2019 11:17:48 AM,11/22/2019 4:00:00 AM,11/21/2019 11:00:00 PM,11/22/2019 5:00:00 AM,11/22/2019 12:00:00 AM,MID_ATLANTIC_REGION,26584
