Day,Location,Type,Hour,IsDuplicateHour,LMP,LossLMP,CongestionLMP
2019-11-16,51301,Public,23,,25.085944,-0.624963,-0.029093
2019-11-16,51301,Public,24,,24.370764,-0.636583,0.517347
2019-11-16,7633629,Public,1,,23.63644,-0.38356,0.12
2019-11-16,7633629,Public,2,,22.981486,-0.448514,0.23
2019-11-16,7633629,Public,3,,23.12644,-0.516108,0.382548
2019-11-16,7633629,Public,4,,23.074954,-0.489144,0.344098
2019-11-16,7633629,Public,5,,23.596645,-0.493355,0.63
2019-11-16,7633629,Public,6,,24.039788,-0.640212,0.34
2019-11-16,7633629,Public,7,,25.228337,-0.613234,-1.518429
2019-11-16,7633629,Public,8,,27.371224,-0.722414,-3.156362
2019-11-16,7633629,Public,9,,29.443475,-0.761245,-1.64528
2019-11-16,7633629,Public,10,,27.943156,-0.83511,-2.031734
2019-11-16,7633629,Public,11,,26.768252,-0.875846,-1.825902
2019-11-16,7633629,Public,12,,25.86005,-0.764048,-1.225902
2019-11-16,7633629,Public,13,,24.299639,-0.790361,-0.86
2019-11-16,7633629,Public,14,,23.692442,-0.771196,-0.726362
2019-11-16,7633629,Public,15,,23.058132,-0.655966,-0.775902
2019-11-16,7633629,Public,16,,23.628047,-0.444501,-0.697452
2019-11-16,7633629,Public,17,,27.543064,-0.306936,-0.66
2019-11-16,7633629,Public,18,,34.042251,-0.647749,-0.54
2019-11-16,7633629,Public,19,,31.893128,-0.798443,-1.668429
2019-11-16,7633629,Public,20,,31.780672,-0.769328,-0.79
2019-11-16,7633629,Public,21,,30.929582,-0.640418,0.11
2019-11-16,7633629,Public,22,,28.262753,-0.737247,0.08
2019-11-16,7633629,Public,23,,25.255584,-0.598514,0.114098
2019-11-16,7633629,Public,24,,24.47121,-0.61879,0.6
